evaluation_index,gap_months,k_references,level_weight,distance_power,max_pairs_per_bin,shape_weight,fitness,val_mae,val_rmse,validation_block_rmse_std,selected_alpha,num_train_pairs,num_train_pair_targets
183,12,10,0.4,1.606,2,0.6,0.4917428276560908,0.3914144518536315,0.48257387609375524,0.09168951562335569,100.0,116,27
17,12,11,0.0,2.297,3,1.0,0.49189760427417883,0.3929243976790992,0.4835593399862143,0.0833826428796454,100.0,158,27
69,12,9,0.0,1.945,3,1.0,0.49210781203245085,0.3912967381433949,0.48391383897959506,0.08193973052855778,100.0,158,27
275,1,7,0.217,0.734,1,0.783,0.4923374977146409,0.38731332311081607,0.4865643569015742,0.05773140813066745,100.0,92,38
92,6,6,0.043,0.818,1,0.957,0.4924603367461684,0.3874957656489954,0.4854232804698119,0.0703705627635646,100.0,80,33
38,12,15,0.0,1.12,2,1.0,0.4931072163121083,0.3867770095043609,0.48314897151782527,0.09958244794283028,100.0,116,27
70,12,11,0.146,1.849,3,0.854,0.4934821337154601,0.39849721795440746,0.48461606420120695,0.0886606951425319,100.0,158,27
109,12,12,0.104,1.466,3,0.896,0.4943048080530463,0.3961970244247697,0.48508587320221,0.09218934850836258,100.0,158,27
149,3,3,0.0,0.638,1,1.0,0.4947371914678097,0.4034234145475851,0.4895029508376975,0.05234240630112195,100.0,87,36
40,6,5,0.0,0.514,1,1.0,0.494864988837647,0.3939165593342422,0.4884394461503723,0.0642554268727468,100.0,80,33
14,1,5,0.013,0.639,3,0.987,0.4950711865767769,0.40095953105296156,0.4897443753943426,0.05326811182434278,100.0,243,38
210,12,9,0.381,2.03,2,0.619,0.49520262137774695,0.39227848137502974,0.48583400643280744,0.0936861494493953,100.0,116,27
272,3,6,0.0,1.881,2,1.0,0.49543384800865803,0.3984775853820344,0.490221655429997,0.05212192578661035,100.0,160,36
94,6,5,0.0,0.687,1,1.0,0.49554338412822124,0.3937162988388366,0.48911596354581227,0.06427420582408964,100.0,80,33
161,12,10,0.4,2.183,2,0.6,0.4956421517866194,0.3952228494701062,0.4868719915383284,0.08770160248291009,100.0,116,27
141,6,5,0.0,0.783,1,1.0,0.4959688121371175,0.39369058671740714,0.4895429499615668,0.06425862175550723,100.0,80,33
97,12,8,0.391,1.492,2,0.609,0.49658742666816896,0.39248974637835154,0.48750489143350695,0.09082535234662005,100.0,116,27
49,6,6,0.0,0.571,1,1.0,0.49757383179046444,0.3908818551242973,0.49054306415675764,0.0703076763370679,100.0,80,33
247,3,13,0.035,1.866,2,0.965,0.49763355183215596,0.39768519120312174,0.49178207342870023,0.058514784034557586,100.0,160,36
113,3,3,0.0,0.5,2,1.0,0.4979585327686784,0.4100225510528039,0.4921365266883579,0.058220060803205,100.0,160,36
234,12,15,0.327,2.248,2,0.673,0.49835363545226125,0.3910804083288181,0.48850660191720086,0.09847033535060372,100.0,116,27
123,12,13,0.111,1.196,3,0.889,0.49860325369456765,0.3968406380906266,0.48888416097409176,0.09719092720475868,100.0,158,27
290,1,5,0.171,0.81,1,0.829,0.4988961709010666,0.3961935013834569,0.4938166091459304,0.050795617551361985,100.0,92,38
218,12,9,0.266,1.915,2,0.734,0.49898997474555074,0.3925516645756539,0.4885650376413673,0.10424937104183435,100.0,116,27
168,12,15,0.343,2.312,2,0.657,0.4994568242076541,0.3931580511001076,0.48960390618752686,0.09852918020127233,100.0,116,27
216,6,8,0.086,1.504,1,0.914,0.49967985545700405,0.3967061741964178,0.4923750127875819,0.07304842669422176,100.0,80,33
52,12,9,0.4,0.5,1,0.6,0.4998023471329415,0.3994156330603194,0.4892869233327144,0.10515423800227144,100.0,65,27
68,6,5,0.081,0.5,1,0.919,0.5002662541279379,0.401847193583986,0.4934389088396299,0.06827345288308077,100.0,80,33
174,12,10,0.277,2.06,2,0.723,0.5003213016646422,0.39357348177719775,0.4894779837322258,0.10843317932416381,100.0,116,27
242,6,6,0.0,1.459,1,1.0,0.5016238882992503,0.3966155630554024,0.4947733426894423,0.06850545609808054,100.0,80,33
48,12,15,0.0,1.622,3,1.0,0.5026493784743488,0.4025739230370843,0.4927383522086142,0.09911026265734485,100.0,158,27
37,12,15,0.0,1.332,3,1.0,0.5036738879226008,0.4033726414594292,0.4935862717205193,0.10087616202081497,100.0,158,27
28,12,15,0.185,1.277,3,0.815,0.5038821149309508,0.4055788081794181,0.4940909557481738,0.0979115918277706,100.0,158,27
187,6,7,0.073,1.271,1,0.927,0.5040544335548999,0.39972492574058077,0.4969102443365311,0.07144189218368781,100.0,80,33
122,3,12,0.105,1.55,3,0.895,0.5043315793728428,0.4049188740298335,0.4978181613606494,0.06513418012193382,100.0,222,36
142,6,10,0.0,1.145,1,1.0,0.5047405391289377,0.3989432997335816,0.49698636184054895,0.07754177288388717,100.0,80,33
251,12,6,0.316,2.763,2,0.6839999999999999,0.504756238914837,0.4077911476607552,0.4984519011728304,0.06304337742006584,100.0,116,27
213,6,7,0.075,1.315,1,0.925,0.5047852562340052,0.40142154790310847,0.49771612651525193,0.07069129718753255,100.0,80,33
105,12,9,0.4,0.5,3,0.6,0.5056008989070384,0.4031687222394488,0.49514505899659733,0.10455839910441095,100.0,158,27
209,6,7,0.078,1.374,1,0.922,0.5056426862117002,0.40243790205841556,0.4986623366337767,0.06980349577923485,100.0,80,33
127,3,9,0.02,1.627,3,0.98,0.5059599617630127,0.40615818053264735,0.4998942035896968,0.06065758173315925,100.0,222,36
173,6,11,0.0,1.177,1,1.0,0.5059727987234071,0.40426528523939187,0.49800235637489426,0.07970442348512813,100.0,80,33
208,6,7,0.058,1.32,1,0.942,0.5060364678714031,0.40503568749448265,0.49988907981260616,0.06147388058796948,100.0,80,33
262,12,15,0.145,2.283,4,0.855,0.5060466246588894,0.40926937961003423,0.4976275018882198,0.0841912277066959,100.0,197,27
153,12,12,0.0,3.0,4,1.0,0.506841802479048,0.4059882255175921,0.4990029466053483,0.07838855873699727,100.0,197,27
42,6,9,0.0,0.728,1,1.0,0.5069300543350775,0.4024671350258684,0.4995382266724896,0.07391827662587991,100.0,80,33
184,12,15,0.175,3.0,3,0.825,0.5070853651473173,0.41018432404439253,0.49819640600818677,0.0888895913913052,100.0,158,27
136,6,9,0.0,0.558,1,1.0,0.5072644859465653,0.40273873284235434,0.4998527879691169,0.07411697977448346,100.0,80,33
58,6,7,0.0,0.708,1,1.0,0.5074702640380095,0.40464390896518315,0.5000316487476248,0.07438615290384684,100.0,80,33
59,6,7,0.0,0.67,1,1.0,0.5074885420368105,0.40464024049838687,0.5000450201880341,0.07443521848776374,100.0,80,33
25,6,7,0.0,0.511,1,1.0,0.507632122054322,0.4046517932529121,0.5001703348445911,0.07461787209730951,100.0,80,33
83,3,11,0.0,0.5,4,1.0,0.5077183601820288,0.40802222572650887,0.5006290377107953,0.07089322471233474,100.0,279,36
44,12,15,0.0,2.056,4,1.0,0.5081231442936287,0.40770164248496565,0.49920124870482474,0.08921895588803955,100.0,197,27
30,12,15,0.0,1.98,4,1.0,0.5081535738364085,0.4078692888691835,0.49918267341226447,0.08970900424144003,100.0,197,27
112,6,8,0.0,0.5,1,1.0,0.5082084864045108,0.40858380764493,0.5008871016197565,0.07321384784754287,100.0,80,33
256,6,9,0.155,1.579,1,0.845,0.5087750541143352,0.4087503428275713,0.5021165779496629,0.06658476164672313,100.0,80,33
130,1,9,0.34,1.222,1,0.6599999999999999,0.5089961428910911,0.40021938729647705,0.5011157734062428,0.07880369484848253,100.0,92,38
302,1,5,0.207,0.5,1,0.793,0.5090659792931959,0.39836391348494005,0.503710441949242,0.0535553734395389,100.0,92,38
339,1,7,0.293,0.762,1,0.7070000000000001,0.5092154709542761,0.39932063466421824,0.5035993938416418,0.05616077112634328,100.0,92,38
260,12,11,0.4,0.5,1,0.6,0.5097574769160305,0.40680277731333186,0.49959528806280673,0.10162188853223701,100.0,65,27
57,12,15,0.4,1.106,3,0.6,0.5110449186665321,0.4106046442155275,0.5005042783591667,0.1054064030736546,100.0,158,27
135,3,12,0.191,2.985,2,0.8089999999999999,0.5114634398019021,0.4189515713394561,0.5066968635865031,0.04766576215398948,100.0,160,36
263,6,5,0.0,0.5,2,1.0,0.5122589740665542,0.4111723467329897,0.5071606493851706,0.050983246813835856,100.0,147,33
66,6,8,0.066,1.131,2,0.9339999999999999,0.5122927036281099,0.40593667770466957,0.5058322266871718,0.06460476940938126,100.0,147,33
75,6,8,0.067,1.153,2,0.933,0.51238310829714,0.4059822284474595,0.5059273608687931,0.06455747428346857,100.0,147,33
1,12,12,0.314,0.82,3,0.6859999999999999,0.512492751823094,0.4120715767050396,0.501961723960246,0.10531027862847997,100.0,158,27
116,12,9,0.261,1.554,3,0.739,0.5131104785502103,0.4108726090741625,0.5025075545757511,0.10602923974459116,100.0,158,27
250,3,15,0.259,1.808,1,0.741,0.5133156343858619,0.41094040399165566,0.5070037656272011,0.06311868758660821,100.0,87,36
15,12,11,0.4,1.724,1,0.6,0.5133597040207001,0.40982838982516984,0.5037920919160814,0.09567612104618697,100.0,65,27
80,6,8,0.065,1.123,2,0.935,0.5139398350009282,0.407640215255881,0.507542537992779,0.06397297008149164,100.0,147,33
204,6,8,0.085,1.653,2,0.915,0.5159883991167764,0.40882870377525554,0.5095247644635109,0.06463634653265465,100.0,147,33
5,3,8,0.018,0.886,4,0.982,0.5164855031957308,0.4155708590912389,0.5103447290687024,0.06140774127028388,100.0,279,36
139,12,15,0.38,1.188,4,0.62,0.5168694505876626,0.4168910863565837,0.5071963949569961,0.09673055630666591,100.0,197,27
3,3,9,0.026,2.569,4,0.974,0.5175312891907348,0.4185579485419273,0.511414881681237,0.06116407509497663,100.0,279,36
248,3,15,0.111,2.209,4,0.889,0.5175630166723795,0.4177214377799686,0.5104603273762975,0.07102689296081917,100.0,279,36
158,12,11,0.4,2.41,1,0.6,0.5180310777107113,0.4127694754120884,0.508995193088303,0.09035884622408318,100.0,65,27
132,12,7,0.229,2.503,4,0.771,0.5192529443019493,0.4264858861567872,0.5121726095473039,0.07080334754645447,100.0,197,27
24,6,8,0.102,0.766,2,0.898,0.5193319838379313,0.41174791149246154,0.5125668270476087,0.0676515679032259,100.0,147,33
143,6,11,0.0,0.5,3,1.0,0.5195385983597571,0.4220774342404064,0.5134601015686858,0.06078496791071267,100.0,202,33
