sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance
12,0,2018-09,2019-08,2019-09,2017-09,2018-08,2018-09,100.9,100.7,0.2,0.481872
13,0,2018-10,2019-09,2019-10,2017-09,2018-08,2018-09,100.9,100.7,0.2,1.279001
13,1,2018-10,2019-09,2019-10,2017-10,2018-09,2018-10,100.9,100.2,0.7,0.475468
14,0,2018-11,2019-10,2019-11,2017-09,2018-08,2018-09,100.4,100.7,-0.3,1.37916
14,1,2018-11,2019-10,2019-11,2017-10,2018-09,2018-10,100.4,100.2,0.2,1.205472
14,2,2018-11,2019-10,2019-11,2017-11,2018-10,2018-11,100.4,99.7,0.7,0.599243
15,0,2018-12,2019-11,2019-12,2017-09,2018-08,2018-09,100.0,100.7,-0.7,1.516511
15,1,2018-12,2019-11,2019-12,2017-10,2018-09,2018-10,100.0,100.2,-0.2,1.317702
15,2,2018-12,2019-11,2019-12,2017-11,2018-10,2018-11,100.0,99.7,0.3,1.202919
15,3,2018-12,2019-11,2019-12,2017-12,2018-11,2018-12,100.0,100.0,0.0,0.60281
16,0,2019-01,2019-12,2020-01,2017-09,2018-08,2018-09,101.4,100.7,0.7,1.6925
16,1,2019-01,2019-12,2020-01,2017-10,2018-09,2018-10,101.4,100.2,1.2,1.530756
16,2,2019-01,2019-12,2020-01,2017-11,2018-10,2018-11,101.4,99.7,1.7,1.327048
16,3,2019-01,2019-12,2020-01,2017-12,2018-11,2018-12,101.4,100.0,1.4,1.178105
16,4,2019-01,2019-12,2020-01,2018-01,2018-12,2019-01,101.4,100.5,0.9,0.540176
17,0,2019-02,2020-01,2020-02,2017-09,2018-08,2018-09,100.8,100.7,0.1,1.462231
17,1,2019-02,2020-01,2020-02,2017-10,2018-09,2018-10,100.8,100.2,0.6,1.558811
17,2,2019-02,2020-01,2020-02,2017-11,2018-10,2018-11,100.8,99.7,1.1,1.509645
17,3,2019-02,2020-01,2020-02,2017-12,2018-11,2018-12,100.8,100.0,0.8,1.437082
17,4,2019-02,2020-01,2020-02,2018-01,2018-12,2019-01,100.8,100.5,0.3,1.259747
17,5,2019-02,2020-01,2020-02,2018-02,2019-01,2019-02,100.8,101.0,-0.2,0.622498
18,0,2019-03,2020-02,2020-03,2017-09,2018-08,2018-09,98.8,100.7,-1.9,1.476902
18,1,2019-03,2020-02,2020-03,2017-10,2018-09,2018-10,98.8,100.2,-1.4,1.460584
18,2,2019-03,2020-02,2020-03,2017-11,2018-10,2018-11,98.8,99.7,-0.9,1.55263
18,3,2019-03,2020-02,2020-03,2017-12,2018-11,2018-12,98.8,100.0,-1.2,1.523673
18,4,2019-03,2020-02,2020-03,2018-01,2018-12,2019-01,98.8,100.5,-1.7,1.464803
18,5,2019-03,2020-02,2020-03,2018-02,2019-01,2019-02,98.8,101.0,-2.2,1.282074
18,6,2019-03,2020-02,2020-03,2018-03,2019-02,2019-03,98.8,99.6,-0.8,0.651988
19,0,2019-04,2020-03,2020-04,2017-09,2018-08,2018-09,99.1,100.7,-1.6,1.555397
19,1,2019-04,2020-03,2020-04,2017-10,2018-09,2018-10,99.1,100.2,-1.1,1.549713
19,2,2019-04,2020-03,2020-04,2017-11,2018-10,2018-11,99.1,99.7,-0.6,1.463759
19,3,2019-04,2020-03,2020-04,2017-12,2018-11,2018-12,99.1,100.0,-0.9,1.425657
19,4,2019-04,2020-03,2020-04,2018-01,2018-12,2019-01,99.1,100.5,-1.4,1.444758
19,5,2019-04,2020-03,2020-04,2018-02,2019-01,2019-02,99.1,101.0,-1.9,1.48584
19,6,2019-04,2020-03,2020-04,2018-03,2019-02,2019-03,99.1,99.6,-0.5,1.400252
19,7,2019-04,2020-03,2020-04,2018-04,2019-03,2019-04,99.1,100.1,-1.0,0.726518
20,0,2019-05,2020-04,2020-05,2017-09,2018-08,2018-09,99.2,100.7,-1.5,1.492139
20,1,2019-05,2020-04,2020-05,2017-10,2018-09,2018-10,99.2,100.2,-1.0,1.608609
20,2,2019-05,2020-04,2020-05,2017-11,2018-10,2018-11,99.2,99.7,-0.5,1.537706
20,3,2019-05,2020-04,2020-05,2017-12,2018-11,2018-12,99.2,100.0,-0.8,1.379957
20,4,2019-05,2020-04,2020-05,2018-01,2018-12,2019-01,99.2,100.5,-1.3,1.392435
20,5,2019-05,2020-04,2020-05,2018-02,2019-01,2019-02,99.2,101.0,-1.8,1.486653
20,6,2019-05,2020-04,2020-05,2018-03,2019-02,2019-03,99.2,99.6,-0.4,1.593084
20,7,2019-05,2020-04,2020-05,2018-04,2019-03,2019-04,99.2,100.1,-0.9,1.321607
20,8,2019-05,2020-04,2020-05,2018-05,2019-04,2019-05,99.2,100.0,-0.8,0.802017
21,0,2019-06,2020-05,2020-06,2017-09,2018-08,2018-09,99.9,100.7,-0.8,1.455356
21,1,2019-06,2020-05,2020-06,2017-10,2018-09,2018-10,99.9,100.2,-0.3,1.542377
21,2,2019-06,2020-05,2020-06,2017-11,2018-10,2018-11,99.9,99.7,0.2,1.59887
21,3,2019-06,2020-05,2020-06,2017-12,2018-11,2018-12,99.9,100.0,-0.1,1.469789
21,4,2019-06,2020-05,2020-06,2018-01,2018-12,2019-01,99.9,100.5,-0.6,1.355406
21,5,2019-06,2020-05,2020-06,2018-02,2019-01,2019-02,99.9,101.0,-1.1,1.427765
21,6,2019-06,2020-05,2020-06,2018-03,2019-02,2019-03,99.9,99.6,0.3,1.567302
21,7,2019-06,2020-05,2020-06,2018-04,2019-03,2019-04,99.9,100.1,-0.2,1.577618
21,8,2019-06,2020-05,2020-06,2018-05,2019-04,2019-05,99.9,100.0,-0.1,1.3247
21,9,2019-06,2020-05,2020-06,2018-06,2019-05,2019-06,99.9,99.9,0.0,0.798324
22,0,2019-07,2020-06,2020-07,2017-09,2018-08,2018-09,100.6,100.7,-0.1,1.585406
22,1,2019-07,2020-06,2020-07,2017-10,2018-09,2018-10,100.6,100.2,0.4,1.462401
22,2,2019-07,2020-06,2020-07,2017-11,2018-10,2018-11,100.6,99.7,0.9,1.546277
22,3,2019-07,2020-06,2020-07,2017-12,2018-11,2018-12,100.6,100.0,0.6,1.583765
22,4,2019-07,2020-06,2020-07,2018-01,2018-12,2019-01,100.6,100.5,0.1,1.458175
22,5,2019-07,2020-06,2020-07,2018-02,2019-01,2019-02,100.6,101.0,-0.4,1.35058
22,6,2019-07,2020-06,2020-07,2018-03,2019-02,2019-03,100.6,99.6,1.0,1.420051
22,7,2019-07,2020-06,2020-07,2018-04,2019-03,2019-04,100.6,100.1,0.5,1.634967
22,8,2019-07,2020-06,2020-07,2018-05,2019-04,2019-05,100.6,100.0,0.6,1.597416
22,9,2019-07,2020-06,2020-07,2018-06,2019-05,2019-06,100.6,99.9,0.7,1.33384
22,10,2019-07,2020-06,2020-07,2018-07,2019-06,2019-07,100.6,100.4,0.2,0.798324
23,0,2019-08,2020-07,2020-08,2017-09,2018-08,2018-09,100.4,100.7,-0.3,1.150095
23,1,2019-08,2020-07,2020-08,2017-10,2018-09,2018-10,100.4,100.2,0.2,1.564047
23,2,2019-08,2020-07,2020-08,2017-11,2018-10,2018-11,100.4,99.7,0.7,1.459652
23,3,2019-08,2020-07,2020-08,2017-12,2018-11,2018-12,100.4,100.0,0.4,1.55999
23,4,2019-08,2020-07,2020-08,2018-01,2018-12,2019-01,100.4,100.5,-0.1,1.592414
23,5,2019-08,2020-07,2020-08,2018-02,2019-01,2019-02,100.4,101.0,-0.6,1.451665
23,6,2019-08,2020-07,2020-08,2018-03,2019-02,2019-03,100.4,99.6,0.8,1.327918
23,7,2019-08,2020-07,2020-08,2018-04,2019-03,2019-04,100.4,100.1,0.3,1.41846
23,8,2019-08,2020-07,2020-08,2018-05,2019-04,2019-05,100.4,100.0,0.4,1.634854
23,9,2019-08,2020-07,2020-08,2018-06,2019-05,2019-06,100.4,99.9,0.5,1.602457
23,10,2019-08,2020-07,2020-08,2018-07,2019-06,2019-07,100.4,100.4,0.0,1.346896
23,11,2019-08,2020-07,2020-08,2018-08,2019-07,2019-08,100.4,100.7,-0.3,0.793015
24,0,2019-09,2020-08,2020-09,2017-09,2018-08,2018-09,100.2,100.7,-0.5,0.660019
24,1,2019-09,2020-08,2020-09,2017-10,2018-09,2018-10,100.2,100.2,0.0,1.162
24,2,2019-09,2020-08,2020-09,2017-11,2018-10,2018-11,100.2,99.7,0.5,1.560433
24,3,2019-09,2020-08,2020-09,2017-12,2018-11,2018-12,100.2,100.0,0.2,1.45911
24,4,2019-09,2020-08,2020-09,2018-01,2018-12,2019-01,100.2,100.5,-0.3,1.57322
24,5,2019-09,2020-08,2020-09,2018-02,2019-01,2019-02,100.2,101.0,-0.8,1.614413
24,6,2019-09,2020-08,2020-09,2018-03,2019-02,2019-03,100.2,99.6,0.6,1.501523
24,7,2019-09,2020-08,2020-09,2018-04,2019-03,2019-04,100.2,100.1,0.1,1.205688
24,8,2019-09,2020-08,2020-09,2018-05,2019-04,2019-05,100.2,100.0,0.2,1.387214
24,9,2019-09,2020-08,2020-09,2018-06,2019-05,2019-06,100.2,99.9,0.3,1.618194
24,10,2019-09,2020-08,2020-09,2018-07,2019-06,2019-07,100.2,100.4,-0.2,1.589022
24,11,2019-09,2020-08,2020-09,2018-08,2019-07,2019-08,100.2,100.7,-0.5,1.346842
24,12,2019-09,2020-08,2020-09,2018-09,2019-08,2019-09,100.2,100.9,-0.7,0.826061
25,0,2019-10,2020-09,2020-10,2017-09,2018-08,2018-09,99.7,100.7,-1.0,1.26091
25,1,2019-10,2020-09,2020-10,2017-10,2018-09,2018-10,99.7,100.2,-0.5,0.70429
25,2,2019-10,2020-09,2020-10,2017-11,2018-10,2018-11,99.7,99.7,0.0,1.138868
25,3,2019-10,2020-09,2020-10,2017-12,2018-11,2018-12,99.7,100.0,-0.3,1.547009
25,4,2019-10,2020-09,2020-10,2018-01,2018-12,2019-01,99.7,100.5,-0.8,1.47444
25,5,2019-10,2020-09,2020-10,2018-02,2019-01,2019-02,99.7,101.0,-1.3,1.619316
25,6,2019-10,2020-09,2020-10,2018-03,2019-02,2019-03,99.7,99.6,0.1,1.723049
25,7,2019-10,2020-09,2020-10,2018-04,2019-03,2019-04,99.7,100.1,-0.4,1.369022
25,8,2019-10,2020-09,2020-10,2018-05,2019-04,2019-05,99.7,100.0,-0.3,1.124245
25,9,2019-10,2020-09,2020-10,2018-06,2019-05,2019-06,99.7,99.9,-0.2,1.326073
25,10,2019-10,2020-09,2020-10,2018-07,2019-06,2019-07,99.7,100.4,-0.7,1.587291
25,11,2019-10,2020-09,2020-10,2018-08,2019-07,2019-08,99.7,100.7,-1.0,1.602167
25,12,2019-10,2020-09,2020-10,2018-09,2019-08,2019-09,99.7,100.9,-1.2,1.407876
25,13,2019-10,2020-09,2020-10,2018-10,2019-09,2019-10,99.7,100.9,-1.2,0.928095
26,0,2019-11,2020-10,2020-11,2017-09,2018-08,2018-09,99.4,100.7,-1.3,1.535362
26,1,2019-11,2020-10,2020-11,2017-10,2018-09,2018-10,99.4,100.2,-0.8,1.330441
26,2,2019-11,2020-10,2020-11,2017-11,2018-10,2018-11,99.4,99.7,-0.3,0.636056
26,3,2019-11,2020-10,2020-11,2017-12,2018-11,2018-12,99.4,100.0,-0.6,1.073332
26,4,2019-11,2020-10,2020-11,2018-01,2018-12,2019-01,99.4,100.5,-1.1,1.557903
26,5,2019-11,2020-10,2020-11,2018-02,2019-01,2019-02,99.4,101.0,-1.6,1.544536
26,6,2019-11,2020-10,2020-11,2018-03,2019-02,2019-03,99.4,99.6,-0.2,1.785598
26,7,2019-11,2020-10,2020-11,2018-04,2019-03,2019-04,99.4,100.1,-0.7,1.614328
26,8,2019-11,2020-10,2020-11,2018-05,2019-04,2019-05,99.4,100.0,-0.6,1.29245
26,9,2019-11,2020-10,2020-11,2018-06,2019-05,2019-06,99.4,99.9,-0.5,0.987513
26,10,2019-11,2020-10,2020-11,2018-07,2019-06,2019-07,99.4,100.4,-1.0,1.237073
26,11,2019-11,2020-10,2020-11,2018-08,2019-07,2019-08,99.4,100.7,-1.3,1.614239
26,12,2019-11,2020-10,2020-11,2018-09,2019-08,2019-09,99.4,100.9,-1.5,1.703297
26,13,2019-11,2020-10,2020-11,2018-10,2019-09,2019-10,99.4,100.9,-1.5,1.521495
26,14,2019-11,2020-10,2020-11,2018-11,2019-10,2019-11,99.4,100.4,-1.0,0.996334
27,0,2019-12,2020-11,2020-12,2017-09,2018-08,2018-09,100.7,100.7,0.0,1.709995
27,1,2019-12,2020-11,2020-12,2017-10,2018-09,2018-10,100.7,100.2,0.5,1.587213
27,2,2019-12,2020-11,2020-12,2017-11,2018-10,2018-11,100.7,99.7,1.0,1.326265
27,3,2019-12,2020-11,2020-12,2017-12,2018-11,2018-12,100.7,100.0,0.7,0.570552
27,4,2019-12,2020-11,2020-12,2018-01,2018-12,2019-01,100.7,100.5,0.2,1.072085
27,5,2019-12,2020-11,2020-12,2018-02,2019-01,2019-02,100.7,101.0,-0.3,1.606373
27,6,2019-12,2020-11,2020-12,2018-03,2019-02,2019-03,100.7,99.6,1.1,1.671363
27,7,2019-12,2020-11,2020-12,2018-04,2019-03,2019-04,100.7,100.1,0.6,1.739227
27,8,2019-12,2020-11,2020-12,2018-05,2019-04,2019-05,100.7,100.0,0.7,1.581514
27,9,2019-12,2020-11,2020-12,2018-06,2019-05,2019-06,100.7,99.9,0.8,1.225463
27,10,2019-12,2020-11,2020-12,2018-07,2019-06,2019-07,100.7,100.4,0.3,0.900931
27,11,2019-12,2020-11,2020-12,2018-08,2019-07,2019-08,100.7,100.7,0.0,1.269718
27,12,2019-12,2020-11,2020-12,2018-09,2019-08,2019-09,100.7,100.9,-0.2,1.688924
27,13,2019-12,2020-11,2020-12,2018-10,2019-09,2019-10,100.7,100.9,-0.2,1.773082
27,14,2019-12,2020-11,2020-12,2018-11,2019-10,2019-11,100.7,100.4,0.3,1.565701
27,15,2019-12,2020-11,2020-12,2018-12,2019-11,2019-12,100.7,100.0,0.7,0.89957
28,0,2020-01,2020-12,2021-01,2017-09,2018-08,2018-09,101.0,100.7,0.3,1.491048
28,1,2020-01,2020-12,2021-01,2017-10,2018-09,2018-10,101.0,100.2,0.8,1.652163
28,2,2020-01,2020-12,2021-01,2017-11,2018-10,2018-11,101.0,99.7,1.3,1.580838
28,3,2020-01,2020-12,2021-01,2017-12,2018-11,2018-12,101.0,100.0,1.0,1.379807
28,4,2020-01,2020-12,2021-01,2018-01,2018-12,2019-01,101.0,100.5,0.5,0.658147
28,5,2020-01,2020-12,2021-01,2018-02,2019-01,2019-02,101.0,101.0,0.0,1.038559
28,6,2020-01,2020-12,2021-01,2018-03,2019-02,2019-03,101.0,99.6,1.4,1.531834
28,7,2020-01,2020-12,2021-01,2018-04,2019-03,2019-04,101.0,100.1,0.9,1.772252
28,8,2020-01,2020-12,2021-01,2018-05,2019-04,2019-05,101.0,100.0,1.0,1.747288
28,9,2020-01,2020-12,2021-01,2018-06,2019-05,2019-06,101.0,99.9,1.1,1.60526
28,10,2020-01,2020-12,2021-01,2018-07,2019-06,2019-07,101.0,100.4,0.6,1.281064
28,11,2020-01,2020-12,2021-01,2018-08,2019-07,2019-08,101.0,100.7,0.3,0.893588
28,12,2020-01,2020-12,2021-01,2018-09,2019-08,2019-09,101.0,100.9,0.1,1.205763
28,13,2020-01,2020-12,2021-01,2018-10,2019-09,2019-10,101.0,100.9,0.1,1.595937
28,14,2020-01,2020-12,2021-01,2018-11,2019-10,2019-11,101.0,100.4,0.6,1.677418
28,15,2020-01,2020-12,2021-01,2018-12,2019-11,2019-12,101.0,100.0,1.0,1.56384
28,16,2020-01,2020-12,2021-01,2019-01,2019-12,2020-01,101.0,101.4,-0.4,0.991312
29,0,2020-02,2021-01,2021-02,2017-09,2018-08,2018-09,100.6,100.7,-0.1,1.205583
29,1,2020-02,2021-01,2021-02,2017-10,2018-09,2018-10,100.6,100.2,0.4,1.484765
29,2,2020-02,2021-01,2021-02,2017-11,2018-10,2018-11,100.6,99.7,0.9,1.651923
29,3,2020-02,2021-01,2021-02,2017-12,2018-11,2018-12,100.6,100.0,0.6,1.617062
29,4,2020-02,2021-01,2021-02,2018-01,2018-12,2019-01,100.6,100.5,0.1,1.428478
29,5,2020-02,2021-01,2021-02,2018-02,2019-01,2019-02,100.6,101.0,-0.4,0.641378
29,6,2020-02,2021-01,2021-02,2018-03,2019-02,2019-03,100.6,99.6,1.0,1.107187
29,7,2020-02,2021-01,2021-02,2018-04,2019-03,2019-04,100.6,100.1,0.5,1.348764
29,8,2020-02,2021-01,2021-02,2018-05,2019-04,2019-05,100.6,100.0,0.6,1.736433
29,9,2020-02,2021-01,2021-02,2018-06,2019-05,2019-06,100.6,99.9,0.7,1.7201
29,10,2020-02,2021-01,2021-02,2018-07,2019-06,2019-07,100.6,100.4,0.2,1.595815
29,11,2020-02,2021-01,2021-02,2018-08,2019-07,2019-08,100.6,100.7,-0.1,1.25505
29,12,2020-02,2021-01,2021-02,2018-09,2019-08,2019-09,100.6,100.9,-0.3,0.901498
29,13,2020-02,2021-01,2021-02,2018-10,2019-09,2019-10,100.6,100.9,-0.3,1.196957
29,14,2020-02,2021-01,2021-02,2018-11,2019-10,2019-11,100.6,100.4,0.2,1.476215
29,15,2020-02,2021-01,2021-02,2018-12,2019-11,2019-12,100.6,100.0,0.6,1.559696
29,16,2020-02,2021-01,2021-02,2019-01,2019-12,2020-01,100.6,101.4,-0.8,1.549215
29,17,2020-02,2021-01,2021-02,2019-02,2020-01,2020-02,100.6,100.8,-0.2,0.834357
30,0,2020-03,2021-02,2021-03,2017-09,2018-08,2018-09,99.5,100.7,-1.2,1.285007
30,1,2020-03,2021-02,2021-03,2017-10,2018-09,2018-10,99.5,100.2,-0.7,1.194087
30,2,2020-03,2021-02,2021-03,2017-11,2018-10,2018-11,99.5,99.7,-0.2,1.474793
30,3,2020-03,2021-02,2021-03,2017-12,2018-11,2018-12,99.5,100.0,-0.5,1.670438
30,4,2020-03,2021-02,2021-03,2018-01,2018-12,2019-01,99.5,100.5,-1.0,1.648932
30,5,2020-03,2021-02,2021-03,2018-02,2019-01,2019-02,99.5,101.0,-1.5,1.451329
30,6,2020-03,2021-02,2021-03,2018-03,2019-02,2019-03,99.5,99.6,-0.1,0.659727
30,7,2020-03,2021-02,2021-03,2018-04,2019-03,2019-04,99.5,100.1,-0.6,0.795535
30,8,2020-03,2021-02,2021-03,2018-05,2019-04,2019-05,99.5,100.0,-0.5,1.287107
30,9,2020-03,2021-02,2021-03,2018-06,2019-05,2019-06,99.5,99.9,-0.4,1.717664
30,10,2020-03,2021-02,2021-03,2018-07,2019-06,2019-07,99.5,100.4,-0.9,1.715956
30,11,2020-03,2021-02,2021-03,2018-08,2019-07,2019-08,99.5,100.7,-1.2,1.590203
30,12,2020-03,2021-02,2021-03,2018-09,2019-08,2019-09,99.5,100.9,-1.4,1.272396
30,13,2020-03,2021-02,2021-03,2018-10,2019-09,2019-10,99.5,100.9,-1.4,0.90888
30,14,2020-03,2021-02,2021-03,2018-11,2019-10,2019-11,99.5,100.4,-0.9,1.108788
30,15,2020-03,2021-02,2021-03,2018-12,2019-11,2019-12,99.5,100.0,-0.5,1.372941
30,16,2020-03,2021-02,2021-03,2019-01,2019-12,2020-01,99.5,101.4,-1.9,1.550037
30,17,2020-03,2021-02,2021-03,2019-02,2020-01,2020-02,99.5,100.8,-1.3,1.4456
30,18,2020-03,2021-02,2021-03,2019-03,2020-02,2020-03,99.5,98.8,0.7,0.858644
31,0,2020-04,2021-03,2021-04,2017-09,2018-08,2018-09,99.7,100.7,-1.0,1.39374
31,1,2020-04,2021-03,2021-04,2017-10,2018-09,2018-10,99.7,100.2,-0.5,1.248435
31,2,2020-04,2021-03,2021-04,2017-11,2018-10,2018-11,99.7,99.7,0.0,1.187749
31,3,2020-04,2021-03,2021-04,2017-12,2018-11,2018-12,99.7,100.0,-0.3,1.477579
31,4,2020-04,2021-03,2021-04,2018-01,2018-12,2019-01,99.7,100.5,-0.8,1.664909
31,5,2020-04,2021-03,2021-04,2018-02,2019-01,2019-02,99.7,101.0,-1.3,1.625413
31,6,2020-04,2021-03,2021-04,2018-03,2019-02,2019-03,99.7,99.6,0.1,1.306167
31,7,2020-04,2021-03,2021-04,2018-04,2019-03,2019-04,99.7,100.1,-0.4,0.754777
31,8,2020-04,2021-03,2021-04,2018-05,2019-04,2019-05,99.7,100.0,-0.3,0.828182
31,9,2020-04,2021-03,2021-04,2018-06,2019-05,2019-06,99.7,99.9,-0.2,1.363852
31,10,2020-04,2021-03,2021-04,2018-07,2019-06,2019-07,99.7,100.4,-0.7,1.793426
31,11,2020-04,2021-03,2021-04,2018-08,2019-07,2019-08,99.7,100.7,-1.0,1.747494
31,12,2020-04,2021-03,2021-04,2018-09,2019-08,2019-09,99.7,100.9,-1.2,1.542597
31,13,2020-04,2021-03,2021-04,2018-10,2019-09,2019-10,99.7,100.9,-1.2,1.206739
31,14,2020-04,2021-03,2021-04,2018-11,2019-10,2019-11,99.7,100.4,-0.7,1.005967
31,15,2020-04,2021-03,2021-04,2018-12,2019-11,2019-12,99.7,100.0,-0.3,1.247588
31,16,2020-04,2021-03,2021-04,2019-01,2019-12,2020-01,99.7,101.4,-1.7,1.425214
31,17,2020-04,2021-03,2021-04,2019-02,2020-01,2020-02,99.7,100.8,-1.1,1.604513
31,18,2020-04,2021-03,2021-04,2019-03,2020-02,2020-03,99.7,98.8,0.9,1.355588
31,19,2020-04,2021-03,2021-04,2019-04,2020-03,2020-04,99.7,99.1,0.6,0.97732
32,0,2020-05,2021-04,2021-05,2017-09,2018-08,2018-09,99.8,100.7,-0.9,1.55665
32,1,2020-05,2021-04,2021-05,2017-10,2018-09,2018-10,99.8,100.2,-0.4,1.369375
32,2,2020-05,2021-04,2021-05,2017-11,2018-10,2018-11,99.8,99.7,0.1,1.250318
32,3,2020-05,2021-04,2021-05,2017-12,2018-11,2018-12,99.8,100.0,-0.2,1.171829
32,4,2020-05,2021-04,2021-05,2018-01,2018-12,2019-01,99.8,100.5,-0.7,1.450866
32,5,2020-05,2021-04,2021-05,2018-02,2019-01,2019-02,99.8,101.0,-1.2,1.642344
32,6,2020-05,2021-04,2021-05,2018-03,2019-02,2019-03,99.8,99.6,0.2,1.534765
32,7,2020-05,2021-04,2021-05,2018-04,2019-03,2019-04,99.8,100.1,-0.3,1.50825
32,8,2020-05,2021-04,2021-05,2018-05,2019-04,2019-05,99.8,100.0,-0.2,0.785087
32,9,2020-05,2021-04,2021-05,2018-06,2019-05,2019-06,99.8,99.9,-0.1,0.862334
32,10,2020-05,2021-04,2021-05,2018-07,2019-06,2019-07,99.8,100.4,-0.6,1.409733
32,11,2020-05,2021-04,2021-05,2018-08,2019-07,2019-08,99.8,100.7,-0.9,1.822805
32,12,2020-05,2021-04,2021-05,2018-09,2019-08,2019-09,99.8,100.9,-1.1,1.719309
32,13,2020-05,2021-04,2021-05,2018-10,2019-09,2019-10,99.8,100.9,-1.1,1.501983
32,14,2020-05,2021-04,2021-05,2018-11,2019-10,2019-11,99.8,100.4,-0.6,1.277486
32,15,2020-05,2021-04,2021-05,2018-12,2019-11,2019-12,99.8,100.0,-0.2,1.119008
32,16,2020-05,2021-04,2021-05,2019-01,2019-12,2020-01,99.8,101.4,-1.6,1.289893
32,17,2020-05,2021-04,2021-05,2019-02,2020-01,2020-02,99.8,100.8,-1.0,1.475117
32,18,2020-05,2021-04,2021-05,2019-03,2020-02,2020-03,99.8,98.8,1.0,1.551859
32,19,2020-05,2021-04,2021-05,2019-04,2020-03,2020-04,99.8,99.1,0.7,1.396534
32,20,2020-05,2021-04,2021-05,2019-05,2020-04,2020-05,99.8,99.2,0.6,0.948659
