semantic_pair_id,sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,i_cache_split,i_cache_record_id,i_generation_run_id,i_generation_branch,i_generation_partner_sample_id,i_state_file_sha256,j_cache_split,j_cache_record_id,j_generation_run_id,j_generation_branch,j_generation_partner_sample_id,j_state_file_sha256,state_resolution,derived_from_cache,semantic_pair_simulated_simultaneously
train:35__train:3,35,3,2020-08,2021-07,2021-08,2017-12,2018-11,2018-12,100.1,100.0,0.1,1.546531,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:4,35,4,2020-08,2021-07,2021-08,2018-01,2018-12,2019-01,100.1,100.5,-0.4,1.361921,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:5,35,5,2020-08,2021-07,2021-08,2018-02,2019-01,2019-02,100.1,101.0,-0.9,1.249596,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:6,35,6,2020-08,2021-07,2021-08,2018-03,2019-02,2019-03,100.1,99.6,0.5,1.194273,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:7,35,7,2020-08,2021-07,2021-08,2018-04,2019-03,2019-04,100.1,100.1,0.0,1.30176,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:8,35,8,2020-08,2021-07,2021-08,2018-05,2019-04,2019-05,100.1,100.0,0.1,1.532599,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:9,35,9,2020-08,2021-07,2021-08,2018-06,2019-05,2019-06,100.1,99.9,0.2,1.786437,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:10,35,10,2020-08,2021-07,2021-08,2018-07,2019-06,2019-07,100.1,100.4,-0.3,1.578675,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:11,35,11,2020-08,2021-07,2021-08,2018-08,2019-07,2019-08,100.1,100.7,-0.6,0.770723,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:12,35,12,2020-08,2021-07,2021-08,2018-09,2019-08,2019-09,100.1,100.9,-0.8,0.968257,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:13,35,13,2020-08,2021-07,2021-08,2018-10,2019-09,2019-10,100.1,100.9,-0.8,1.468162,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:14,35,14,2020-08,2021-07,2021-08,2018-11,2019-10,2019-11,100.1,100.4,-0.3,1.772786,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:15,35,15,2020-08,2021-07,2021-08,2018-12,2019-11,2019-12,100.1,100.0,0.1,1.68711,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:16,35,16,2020-08,2021-07,2021-08,2019-01,2019-12,2020-01,100.1,101.4,-1.3,1.589372,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:17,35,17,2020-08,2021-07,2021-08,2019-02,2020-01,2020-02,100.1,100.8,-0.7,1.353903,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:18,35,18,2020-08,2021-07,2021-08,2019-03,2020-02,2020-03,100.1,98.8,1.3,1.374865,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:19,35,19,2020-08,2021-07,2021-08,2019-04,2020-03,2020-04,100.1,99.1,1.0,1.36288,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:20,35,20,2020-08,2021-07,2021-08,2019-05,2020-04,2020-05,100.1,99.2,0.9,1.316043,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:21,35,21,2020-08,2021-07,2021-08,2019-06,2020-05,2020-06,100.1,99.9,0.2,1.479151,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:22,35,22,2020-08,2021-07,2021-08,2019-07,2020-06,2020-07,100.1,100.6,-0.5,1.281432,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:22,train:run:012,target,23,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:35__train:23,35,23,2020-08,2021-07,2021-08,2019-08,2020-07,2020-08,100.1,100.4,-0.3,0.894975,train,train:35,train:run:018,reference,34,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:0,36,0,2020-09,2021-08,2021-09,2017-09,2018-08,2018-09,100.0,100.7,-0.7,0.757078,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:1,36,1,2020-09,2021-08,2021-09,2017-10,2018-09,2018-10,100.0,100.2,-0.2,1.179006,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:2,36,2,2020-09,2021-08,2021-09,2017-11,2018-10,2018-11,100.0,99.7,0.3,1.598148,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:3,36,3,2020-09,2021-08,2021-09,2017-12,2018-11,2018-12,100.0,100.0,0.0,1.852339,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:4,36,4,2020-09,2021-08,2021-09,2018-01,2018-12,2019-01,100.0,100.5,-0.5,1.558601,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:5,36,5,2020-09,2021-08,2021-09,2018-02,2019-01,2019-02,100.0,101.0,-1.0,1.390185,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:6,36,6,2020-09,2021-08,2021-09,2018-03,2019-02,2019-03,100.0,99.6,0.4,1.315915,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:7,36,7,2020-09,2021-08,2021-09,2018-04,2019-03,2019-04,100.0,100.1,-0.1,0.981174,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:8,36,8,2020-09,2021-08,2021-09,2018-05,2019-04,2019-05,100.0,100.0,0.0,1.25501,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:9,36,9,2020-09,2021-08,2021-09,2018-06,2019-05,2019-06,100.0,99.9,0.1,1.502638,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:10,36,10,2020-09,2021-08,2021-09,2018-07,2019-06,2019-07,100.0,100.4,-0.4,1.770319,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:11,36,11,2020-09,2021-08,2021-09,2018-08,2019-07,2019-08,100.0,100.7,-0.7,1.585177,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:12,36,12,2020-09,2021-08,2021-09,2018-09,2019-08,2019-09,100.0,100.9,-0.9,0.825474,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:13,36,13,2020-09,2021-08,2021-09,2018-10,2019-09,2019-10,100.0,100.9,-0.9,1.035643,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:14,36,14,2020-09,2021-08,2021-09,2018-11,2019-10,2019-11,100.0,100.4,-0.4,1.452891,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:15,36,15,2020-09,2021-08,2021-09,2018-12,2019-11,2019-12,100.0,100.0,0.0,1.759372,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:16,36,16,2020-09,2021-08,2021-09,2019-01,2019-12,2020-01,100.0,101.4,-1.4,1.666395,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:17,36,17,2020-09,2021-08,2021-09,2019-02,2020-01,2020-02,100.0,100.8,-0.8,1.563291,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:18,36,18,2020-09,2021-08,2021-09,2019-03,2020-02,2020-03,100.0,98.8,1.2,1.394007,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:19,36,19,2020-09,2021-08,2021-09,2019-04,2020-03,2020-04,100.0,99.1,0.9,1.343025,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:20,36,20,2020-09,2021-08,2021-09,2019-05,2020-04,2020-05,100.0,99.2,0.8,1.363606,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:21,36,21,2020-09,2021-08,2021-09,2019-06,2020-05,2020-06,100.0,99.9,0.1,1.314668,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:22,36,22,2020-09,2021-08,2021-09,2019-07,2020-06,2020-07,100.0,100.6,-0.6,1.466924,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:22,train:run:012,target,23,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:23,36,23,2020-09,2021-08,2021-09,2019-08,2020-07,2020-08,100.0,100.4,-0.4,1.287723,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:36__train:24,36,24,2020-09,2021-08,2021-09,2019-09,2020-08,2020-09,100.0,100.2,-0.2,0.910679,train,train:36,train:run:019,target,37,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:24,train:run:013,target,25,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:0,37,0,2020-10,2021-09,2021-10,2017-09,2018-08,2018-09,100.7,100.7,0.0,1.363634,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:1,37,1,2020-10,2021-09,2021-10,2017-10,2018-09,2018-10,100.7,100.2,0.5,0.801143,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:2,37,2,2020-10,2021-09,2021-10,2017-11,2018-10,2018-11,100.7,99.7,1.0,1.173849,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:3,37,3,2020-10,2021-09,2021-10,2017-12,2018-11,2018-12,100.7,100.0,0.7,1.58523,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:4,37,4,2020-10,2021-09,2021-10,2018-01,2018-12,2019-01,100.7,100.5,0.2,1.855869,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:5,37,5,2020-10,2021-09,2021-10,2018-02,2019-01,2019-02,100.7,101.0,-0.3,1.576807,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:6,37,6,2020-10,2021-09,2021-10,2018-03,2019-02,2019-03,100.7,99.6,1.1,1.433787,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:7,37,7,2020-10,2021-09,2021-10,2018-04,2019-03,2019-04,100.7,100.1,0.6,1.22206,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:8,37,8,2020-10,2021-09,2021-10,2018-05,2019-04,2019-05,100.7,100.0,0.7,0.932881,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:9,37,9,2020-10,2021-09,2021-10,2018-06,2019-05,2019-06,100.7,99.9,0.8,1.224152,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:10,37,10,2020-10,2021-09,2021-10,2018-07,2019-06,2019-07,100.7,100.4,0.3,1.485097,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:11,37,11,2020-10,2021-09,2021-10,2018-08,2019-07,2019-08,100.7,100.7,0.0,1.773917,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:12,37,12,2020-10,2021-09,2021-10,2018-09,2019-08,2019-09,100.7,100.9,-0.2,1.609688,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:13,37,13,2020-10,2021-09,2021-10,2018-10,2019-09,2019-10,100.7,100.9,-0.2,0.90585,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:14,37,14,2020-10,2021-09,2021-10,2018-11,2019-10,2019-11,100.7,100.4,0.3,1.071285,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:15,37,15,2020-10,2021-09,2021-10,2018-12,2019-11,2019-12,100.7,100.0,0.7,1.429754,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:16,37,16,2020-10,2021-09,2021-10,2019-01,2019-12,2020-01,100.7,101.4,-0.7,1.744291,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:17,37,17,2020-10,2021-09,2021-10,2019-02,2020-01,2020-02,100.7,100.8,-0.1,1.639342,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:18,37,18,2020-10,2021-09,2021-10,2019-03,2020-02,2020-03,100.7,98.8,1.9,1.590436,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:19,37,19,2020-10,2021-09,2021-10,2019-04,2020-03,2020-04,100.7,99.1,1.6,1.361841,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:20,37,20,2020-10,2021-09,2021-10,2019-05,2020-04,2020-05,100.7,99.2,1.5,1.336837,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:21,37,21,2020-10,2021-09,2021-10,2019-06,2020-05,2020-06,100.7,99.9,0.8,1.354226,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:22,37,22,2020-10,2021-09,2021-10,2019-07,2020-06,2020-07,100.7,100.6,0.1,1.304141,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:22,train:run:012,target,23,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:23,37,23,2020-10,2021-09,2021-10,2019-08,2020-07,2020-08,100.7,100.4,0.3,1.473261,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:24,37,24,2020-10,2021-09,2021-10,2019-09,2020-08,2020-09,100.7,100.2,0.5,1.299571,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:24,train:run:013,target,25,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:37__train:25,37,25,2020-10,2021-09,2021-10,2019-10,2020-09,2020-10,100.7,99.7,1.0,0.912108,train,train:37,train:run:019,reference,36,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:25,train:run:013,reference,24,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
