sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,sample_weight,selection_method,search_distance
47,31,2017-06,2018-05,2018-06,2016-02,2017-01,2017-02,99.9,99.8,0.10000000000000853,1.5992674743803075,16,1.5992674743803075,2.591253876033933,1.1009298811581065,2.210908576847235,1.655919229002671,medium,0.008771929824561403,all_target_gap_pairs_balanced,1.1464390076813606
47,32,2017-06,2018-05,2018-06,2016-03,2017-02,2017-03,99.9,99.7,0.20000000000000284,1.511784637056918,15,1.511784637056918,1.1720312197300675,1.0407070158521432,1.0,1.0203535079260715,medium,0.008771929824561403,all_target_gap_pairs_balanced,1.0390380282022054
47,33,2017-06,2018-05,2018-06,2016-04,2017-03,2017-04,99.9,100.1,-0.19999999999998863,1.6125644068832667,14,1.6125644068832667,1.0160169621844288,1.1100834408688878,0.866885578712169,0.9884845097905284,medium,0.008771929824561403,all_target_gap_pairs_balanced,1.1001123285204621
47,34,2017-06,2018-05,2018-06,2016-05,2017-04,2017-05,99.9,99.9,0.0,0.7925838537082035,13,0.7925838537082035,0.6782041778691666,0.5456118265701102,0.5786570924496064,0.5621344595098583,medium,0.008771929824561403,all_target_gap_pairs_balanced,0.5469666824711695
47,35,2017-06,2018-05,2018-06,2016-06,2017-05,2017-06,99.9,99.8,0.10000000000000853,1.0778138097812977,12,1.0778138097812977,0.2260680592898729,0.7419630853012121,0.1928856974833307,0.46742439139227143,medium,0.008771929824561403,all_target_gap_pairs_balanced,0.7194509124006789
48,0,2017-07,2018-06,2018-07,2013-07,2014-06,2014-07,100.3,100.1,0.20000000000000284,0.6146604324646603,48,0.6146604324646603,1.3394642511199142,0.4231299940168666,1.1428571428570038,0.7829935684369351,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.4526388071193122
48,1,2017-07,2018-06,2018-07,2013-08,2014-07,2014-08,100.3,100.2,0.09999999999999432,1.3024215334724454,47,1.3024215334724454,1.3734832615472998,0.8965822209441128,1.1718828290799532,1.034232525012033,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.9078695458776822
48,2,2017-07,2018-06,2018-07,2013-09,2014-08,2014-09,100.3,100.5,-0.20000000000000284,1.61917402364527,46,1.61917402364527,0.9531537267860598,1.1146334768777877,0.8132494346060015,0.9639414557418946,small,0.020833333333333332,all_target_gap_pairs_balanced,1.1022767311446444
48,3,2017-07,2018-06,2018-07,2013-10,2014-09,2014-10,100.3,100.0,0.29999999999999716,1.4793231566152312,45,1.4793231566152312,0.9709590040279946,1.018360651421309,0.8284412460033427,0.9234009487123258,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.0105739557991724
48,4,2017-07,2018-06,2018-07,2013-11,2014-10,2014-11,100.3,99.8,0.5,1.4045797916217095,44,1.4045797916217095,0.2260680592896469,0.9669075922814926,0.19288569748313789,0.5798966448823153,large,0.011904761904761904,all_target_gap_pairs_balanced,0.93517269459476
48,5,2017-07,2018-06,2018-07,2013-12,2014-11,2014-12,100.3,100.3,0.0,1.3543656502183843,43,1.3543656502183843,0.15189781904491104,0.9323403609626413,0.12960219530661896,0.5309712781346301,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.8994280961707444
48,6,2017-07,2018-06,2018-07,2014-01,2014-12,2015-01,100.3,100.3,0.0,1.5399592699142841,42,1.5399592699142841,0.6075912761795794,1.0601023300820864,0.5184087812264205,0.7892555556542535,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.037892894579004
48,7,2017-07,2018-06,2018-07,2014-02,2015-01,2015-02,100.3,101.2,-0.9000000000000057,1.301975891698437,41,1.301975891698437,1.320160724651415,0.8962754427765094,1.1263869958647206,1.011331219320615,small,0.020833333333333332,all_target_gap_pairs_balanced,0.905710016453126
48,8,2017-07,2018-06,2018-07,2014-03,2015-02,2015-03,100.3,99.5,0.7999999999999972,1.4150931234104056,40,1.4150931234104056,1.9746716475836708,0.974144931439653,1.684828538985899,1.329486735212776,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0032829593490489
48,9,2017-07,2018-06,2018-07,2014-04,2015-03,2015-04,100.3,99.8,0.5,1.6376391943947546,39,1.6376391943947546,0.607591276179601,1.1273448328982503,0.518408781226439,0.8228768070623447,large,0.011904761904761904,all_target_gap_pairs_balanced,1.102378454779706
48,10,2017-07,2018-06,2018-07,2014-05,2015-04,2015-05,100.3,99.8,0.5,1.5171484435405747,38,1.5171484435405747,0.2260680592896614,1.0443994406211117,0.19288569748315024,0.618642569052131,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0094873771524553
48,11,2017-07,2018-06,2018-07,2014-06,2015-05,2015-06,100.3,100.0,0.29999999999999716,1.5839915616228324,37,1.5839915616228324,0.36770671388017423,1.0904139986768566,0.3137345726719305,0.7020742856743936,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.0585701422106546
48,12,2017-07,2018-06,2018-07,2014-07,2015-06,2015-07,100.3,100.3,0.0,0.3829969343080094,36,0.3829969343080094,0.2260680592898584,0.2636536890334871,0.19288569748331832,0.22826969325840274,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.26075220137993016
48,13,2017-07,2018-06,2018-07,2014-08,2015-07,2015-08,100.3,100.5,-0.20000000000000284,1.301174411608209,35,1.301174411608209,0.6302388268663139,0.8957237068132508,0.5377321152003658,0.7167279110068083,small,0.020833333333333332,all_target_gap_pairs_balanced,0.8810460515571225
48,14,2017-07,2018-06,2018-07,2014-09,2015-08,2015-09,100.3,100.1,0.20000000000000284,1.5026126579748191,34,1.5026126579748191,1.1310027530950224,1.0343930589921426,0.9649937084060829,0.9996933836991128,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.031547685618114
48,15,2017-07,2018-06,2018-07,2014-10,2015-09,2015-10,100.3,99.7,0.5999999999999943,1.609187011398636,33,1.609187011398636,0.3037956380897789,1.107758454167736,0.25920439061320105,0.6834814223904686,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0729677375620001
48,16,2017-07,2018-06,2018-07,2014-11,2015-10,2015-11,100.3,100.0,0.29999999999999716,1.512898579942117,32,1.512898579942117,0.5870231424113556,1.0414738500608454,0.500859646508865,0.7711667482848552,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.0193086677152141
48,17,2017-07,2018-06,2018-07,2014-12,2015-11,2015-12,100.3,100.5,-0.20000000000000284,1.337257969068056,31,1.337257969068056,0.2260680592898584,0.9205634958181664,0.19288569748331832,0.5567245966507424,small,0.020833333333333332,all_target_gap_pairs_balanced,0.8907287060864377
48,18,2017-07,2018-06,2018-07,2015-01,2015-12,2016-01,100.3,100.5,-0.20000000000000284,1.2270283969606042,30,1.2270283969606042,0.9266390491998739,0.8446818614671714,0.7906265921937555,0.8176542268304634,small,0.020833333333333332,all_target_gap_pairs_balanced,0.8424655954269613
48,19,2017-07,2018-06,2018-07,2015-02,2016-01,2016-02,100.3,101.6,-1.2999999999999972,1.354539637832993,29,1.354539637832993,1.0406394608631635,0.9324601334002995,0.8878939770075706,0.910177055203935,small,0.020833333333333332,all_target_gap_pairs_balanced,0.9306329209881976
48,20,2017-07,2018-06,2018-07,2015-03,2016-02,2016-03,100.3,99.6,0.7000000000000028,1.6174256728474077,28,1.6174256728474077,2.83579600596792,1.1134299185819128,2.419556713362155,1.766493315972034,large,0.011904761904761904,all_target_gap_pairs_balanced,1.1669811171679028
48,21,2017-07,2018-06,2018-07,2015-04,2016-03,2016-04,100.3,99.8,0.5,1.6977083146145686,27,1.6977083146145686,1.4148572390537686,1.1686961955966613,1.2071839173188805,1.187940056457771,large,0.011904761904761904,all_target_gap_pairs_balanced,1.1702741921872724
48,22,2017-07,2018-06,2018-07,2015-05,2016-04,2016-05,100.3,99.5,0.7999999999999972,1.4966823647960663,26,1.4966823647960663,1.3480494899887145,1.0303106668538,1.1501822368683883,1.0902464518610941,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0352254012243982
48,23,2017-07,2018-06,2018-07,2015-06,2016-05,2016-06,100.3,99.9,0.3999999999999915,1.5289775484442076,25,1.5289775484442076,1.0344141621712,1.0525425531800723,0.8825824301928046,0.9675624916864385,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0455741881375944
48,24,2017-07,2018-06,2018-07,2015-07,2016-06,2016-07,100.3,100.2,0.09999999999999432,0.5703041720641003,24,0.5703041720641003,0.6697321255599571,0.392595306559205,0.5714285714285019,0.4820119389938534,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.39992747041884613
48,25,2017-07,2018-06,2018-07,2015-08,2016-07,2016-08,100.3,100.1,0.20000000000000284,1.2793983844452221,23,1.2793983844452221,0.6782041778693781,0.8807331693448812,0.5786570924497869,0.7296951308973341,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.8683480501921823
48,26,2017-07,2018-06,2018-07,2015-09,2016-08,2016-09,100.3,100.7,-0.4000000000000057,1.3597901303354154,22,1.3597901303354154,0.3468798202878923,0.936074553238953,0.29596465900266955,0.6160196061208113,small,0.020833333333333332,all_target_gap_pairs_balanced,0.9098300475752654
48,27,2017-07,2018-06,2018-07,2015-10,2016-09,2016-10,100.3,99.9,0.3999999999999915,1.5763008871009798,21,1.5763008871009798,1.4756402459845825,1.085119766459291,1.259045169739113,1.1720824680992021,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0922507079937636
48,28,2017-07,2018-06,2018-07,2015-11,2016-10,2016-11,100.3,100.1,0.20000000000000284,1.5201794386094363,20,1.5201794386094363,1.1720312197300675,1.0464859665427657,1.0,1.0232429832713827,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.0445800419145121
48,29,2017-07,2018-06,2018-07,2015-12,2016-11,2016-12,100.3,100.2,0.09999999999999432,1.3137240525285172,19,1.3137240525285172,1.3734832615472998,0.9043628337312327,1.1718828290799532,1.038122831405593,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.9153311535405303
48,30,2017-07,2018-06,2018-07,2016-01,2016-12,2017-01,100.3,101.0,-0.7000000000000028,1.4919144481611872,18,1.4919144481611872,0.9531537267863106,1.0270284504776788,0.8132494346062156,0.9201389425419472,small,0.020833333333333332,all_target_gap_pairs_balanced,1.0182635108269489
48,31,2017-07,2018-06,2018-07,2016-02,2017-01,2017-02,100.3,99.8,0.5,1.3332770038593051,17,1.3332770038593051,2.3654193368507053,0.9178230139260659,2.0182221232941977,1.4680225686101318,large,0.011904761904761904,all_target_gap_pairs_balanced,0.9629393774101593
48,32,2017-07,2018-06,2018-07,2016-03,2017-02,2017-03,100.3,99.7,0.5999999999999943,1.5390305980318884,16,1.5390305980318884,1.348049489988998,1.0594630357542147,1.1501822368686303,1.1048226363114226,large,0.011904761904761904,all_target_gap_pairs_balanced,1.0631825229999057
48,33,2017-07,2018-06,2018-07,2016-04,2017-03,2017-04,100.3,100.1,0.20000000000000284,1.5323429836496305,15,1.5323429836496305,1.2107637960165225,1.0548593064687535,1.0330473929656716,1.0439533497172127,medium,0.01111111111111111,all_target_gap_pairs_balanced,1.0539650180151272
48,34,2017-07,2018-06,2018-07,2016-05,2017-04,2017-05,100.3,99.9,0.3999999999999915,1.6417840363221783,14,1.6417840363221783,0.7354134277598106,1.1301981269242205,0.627469145343402,0.8788336361338113,large,0.011904761904761904,all_target_gap_pairs_balanced,1.1095862386794069
48,35,2017-07,2018-06,2018-07,2016-06,2017-05,2017-06,100.3,99.8,0.5,0.7802738122952594,13,0.7802738122952594,0.0,0.5371376390768298,0.0,0.2685688195384149,large,0.011904761904761904,all_target_gap_pairs_balanced,0.5151149958746797
48,36,2017-07,2018-06,2018-07,2016-07,2017-06,2017-07,100.3,100.1,0.20000000000000284,1.0815241775907827,12,1.0815241775907827,0.2260680592898729,0.7445172889331793,0.1928856974833307,0.468701493208255,medium,0.01111111111111111,all_target_gap_pairs_balanced,0.7219003936837354
49,0,2017-08,2018-07,2018-08,2013-07,2014-06,2014-07,100.7,100.1,0.6000000000000085,1.146067548448177,49,1.146067548448177,1.1740462848227,0.7889487094090497,1.0017192930177206,0.8953340012133851,large,0.005747126436781609,all_target_gap_pairs_balanced,0.7976723033370051
49,1,2017-08,2018-07,2018-08,2013-08,2014-07,2014-08,100.7,100.2,0.5,0.6309505472544695,48,0.6309505472544695,1.0495281367066076,0.4343440494684388,0.895477969390889,0.6649110094296639,large,0.005747126436781609,all_target_gap_pairs_balanced,0.4532505401852593
49,2,2017-08,2018-07,2018-08,2013-09,2014-08,2014-09,100.7,100.5,0.20000000000000284,1.2957093191733813,47,1.2957093191733813,0.5247640683533007,0.8919615571658791,0.4477389846954418,0.6698502709306604,medium,0.027777777777777776,all_target_gap_pairs_balanced,0.8737484316945912
49,3,2017-08,2018-07,2018-08,2013-10,2014-09,2014-10,100.7,100.0,0.7000000000000028,1.613716713879191,46,1.613716713879191,0.3037956380898005,1.110876684791123,0.2592043906132195,0.6850405377021712,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0759581207298288
49,4,2017-08,2018-07,2018-08,2013-11,2014-10,2014-11,100.7,99.8,0.9000000000000057,1.485608495792089,45,1.485608495792089,0.4854795020139973,1.0226874559264139,0.41422062300167134,0.7184540394640426,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9977403157764994
49,5,2017-08,2018-07,2018-08,2013-12,2014-11,2014-12,100.7,100.3,0.4000000000000057,1.42266312210669,44,1.42266312210669,0.8300355207860014,0.979356090860185,0.7082025690212999,0.8437793299407425,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9682387964647907
49,6,2017-08,2018-07,2018-08,2014-01,2014-12,2015-01,100.7,100.3,0.4000000000000057,1.344707078876703,43,1.344707078876703,0.33486606277997855,0.9256914357705157,0.28571428571425095,0.6057028607423833,large,0.005747126436781609,all_target_gap_pairs_balanced,0.8994523726182089
49,7,2017-08,2018-07,2018-08,2014-02,2015-01,2015-02,100.7,101.2,-0.5,1.553648574467261,42,1.553648574467261,1.5068972825100462,1.0695259972772726,1.285714285714251,1.1776201414957619,small,0.05555555555555555,all_target_gap_pairs_balanced,1.0783897171031889
49,8,2017-08,2018-07,2018-08,2014-03,2015-02,2015-03,100.7,99.5,1.2000000000000028,1.281744927686376,41,1.281744927686376,1.4074956560785945,0.8823485211312463,1.2009028704907343,1.0416256958109904,large,0.005747126436781609,all_target_gap_pairs_balanced,0.8954092494549852
49,9,2017-08,2018-07,2018-08,2014-04,2015-03,2015-04,100.7,99.8,0.9000000000000057,1.4480064544670332,40,1.4480064544670332,1.2604776537328761,0.9968023481814842,1.0754642304009434,1.0361332892912138,large,0.005747126436781609,all_target_gap_pairs_balanced,1.000027485352482
49,10,2017-08,2018-07,2018-08,2014-05,2015-04,2015-05,100.7,99.8,0.9000000000000057,1.6573244515671421,39,1.6573244515671421,0.777725855147756,1.1408960919506241,0.6635709374080286,0.9022335146793263,large,0.005747126436781609,all_target_gap_pairs_balanced,1.1213257606143776
49,11,2017-08,2018-07,2018-08,2014-06,2015-05,2015-06,100.7,100.0,0.7000000000000028,1.5272362472053764,38,1.5272362472053764,1.0126029852671643,1.0513438477748556,0.8639727067171288,0.9576582772459922,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0436616309914888
49,12,2017-08,2018-07,2018-08,2014-07,2015-06,2015-07,100.7,100.3,0.4000000000000057,1.5913835714035756,37,1.5913835714035756,0.6782041778691666,1.0955026311788003,0.5786570924496064,0.8370798618142034,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0743119640909033
49,13,2017-08,2018-07,2018-08,2014-08,2015-07,2015-08,100.7,100.5,0.20000000000000284,0.38223290933911497,36,0.38223290933911497,0.16743303139013205,0.2631277370387886,0.1428571428572473,0.20299243994801797,medium,0.027777777777777776,all_target_gap_pairs_balanced,0.2581966426773454
49,14,2017-08,2018-07,2018-08,2014-09,2015-08,2015-09,100.7,100.1,0.6000000000000085,1.2889456478733385,35,1.2889456478733385,0.45213611857973124,0.8873054705763398,0.385771394966649,0.6365384327714944,large,0.005747126436781609,all_target_gap_pairs_balanced,0.8667425734763424
49,15,2017-08,2018-07,2018-08,2014-10,2015-09,2015-10,100.7,99.7,1.0,1.50305684196491,34,1.50305684196491,0.45213611857951985,1.0346988336266278,0.3857713949664686,0.7102351142965482,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0080928086415613
49,16,2017-08,2018-07,2018-08,2014-11,2015-10,2015-11,100.7,100.0,0.7000000000000028,1.6178353006138266,33,1.6178353006138266,1.237526406793912,1.1137119048383877,1.0558817768343483,1.084796840836368,large,0.005747126436781609,all_target_gap_pairs_balanced,1.111340869590222
49,17,2017-08,2018-07,2018-08,2014-12,2015-11,2015-12,100.7,100.5,0.20000000000000284,1.5220149574977972,32,1.5220149574977972,0.6782041778691666,1.0477495310333833,0.5786570924496064,0.8132033117414948,medium,0.027777777777777776,all_target_gap_pairs_balanced,1.0285167410514484
49,18,2017-08,2018-07,2018-08,2015-01,2015-12,2016-01,100.7,100.5,0.20000000000000284,1.3220134340783256,31,1.3220134340783256,0.34687982028736,0.9100692136774897,0.29596465900221536,0.6030169363398525,medium,0.027777777777777776,all_target_gap_pairs_balanced,0.8848909269358034
49,19,2017-08,2018-07,2018-08,2015-02,2016-01,2016-02,100.7,101.6,-0.8999999999999915,1.214377712190278,30,1.214377712190278,0.3468798202879112,0.8359731763323345,0.29596465900268565,0.56596891766751,small,0.05555555555555555,all_target_gap_pairs_balanced,0.8138328271218188
49,20,2017-08,2018-07,2018-08,2015-03,2016-02,2016-03,100.7,99.6,1.1000000000000085,1.3052857198018406,29,1.3052857198018406,2.14480153295872,0.8985539163395048,1.8299866905018902,1.3642703034206975,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9367426600801625
49,21,2017-08,2018-07,2018-08,2015-04,2016-03,2016-04,100.7,99.8,0.9000000000000057,1.643099977748906,28,1.643099977748906,1.462802770066807,1.131104016190242,1.2480919837644833,1.1895979999773627,large,0.005747126436781609,all_target_gap_pairs_balanced,1.1359005228607857
49,22,2017-08,2018-07,2018-08,2015-05,2016-04,2016-05,100.7,99.5,1.2000000000000028,1.7108640247691338,27,1.7108640247691338,1.259381278954618,1.1777525383592302,1.0745287819591258,1.126140660159178,large,0.005747126436781609,all_target_gap_pairs_balanced,1.173520364346826
49,23,2017-08,2018-07,2018-08,2015-06,2016-05,2016-06,100.7,99.9,0.7999999999999972,1.5164221306548011,26,1.5164221306548011,1.3149041849360301,1.043899449486528,1.1219020131894335,1.0829007313379808,large,0.005747126436781609,all_target_gap_pairs_balanced,1.047097554598347
49,24,2017-08,2018-07,2018-08,2015-07,2016-06,2016-07,100.7,100.2,0.5,1.5371787420614689,25,1.5371787420614689,0.693759640575528,1.0581882248760495,0.5919293180051202,0.8250587714405848,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0390716096943413
49,25,2017-08,2018-07,2018-08,2015-08,2016-07,2016-08,100.7,100.1,0.6000000000000085,0.5659326574910782,24,0.5659326574910782,0.22606805929006984,0.389585971912902,0.19288569748349874,0.29123583469820036,large,0.005747126436781609,all_target_gap_pairs_balanced,0.38152126066129644
49,26,2017-08,2018-07,2018-08,2015-09,2016-08,2016-09,100.7,100.7,0.0,1.2754420195046379,23,1.2754420195046379,0.5870231424113556,0.8780096221874283,0.500859646508865,0.6894346343481467,medium,0.027777777777777776,all_target_gap_pairs_balanced,0.8625464731846072
49,27,2017-08,2018-07,2018-08,2015-10,2016-09,2016-10,100.7,99.9,0.7999999999999972,1.3447812419249399,22,1.3447812419249399,0.7883346617357101,0.9257424893417223,0.6726225790446715,0.7991825341931968,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9153645730195432
49,28,2017-08,2018-07,2018-08,2015-11,2016-10,2016-11,100.7,100.1,0.6000000000000085,1.590603210949663,21,1.590603210949663,1.0344141621716494,1.0949654338959511,0.882582430193188,0.9887739320445696,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0862577307441377
49,29,2017-08,2018-07,2018-08,2015-12,2016-11,2016-12,100.7,100.2,0.5,1.5246046024993483,20,1.5246046024993483,1.0495281367066076,1.0495322331826307,0.895477969390889,0.9725051012867598,large,0.005747126436781609,all_target_gap_pairs_balanced,1.043216008367169
49,30,2017-08,2018-07,2018-08,2016-01,2016-12,2017-01,100.7,101.0,-0.29999999999999716,1.309340722953901,19,1.309340722953901,0.5247640683535739,0.9013453656810374,0.4477389846956749,0.6745421751883561,small,0.05555555555555555,all_target_gap_pairs_balanced,0.8827475040606375
49,31,2017-08,2018-07,2018-08,2016-02,2017-01,2017-02,100.7,99.8,0.9000000000000057,1.4608357855687044,18,1.4608357855687044,1.7101868038693917,1.0056340127975445,1.4591648883408308,1.2323994505691878,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0242287786948192
49,32,2017-08,2018-07,2018-08,2016-03,2017-02,2017-03,100.7,99.7,1.0,1.2972909989013097,17,1.2972909989013097,1.8385335693995442,0.8930503797066947,1.5686728633585203,1.2308616215326076,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9207509015364195
49,33,2017-08,2018-07,2018-08,2016-04,2017-03,2017-04,100.7,100.1,0.6000000000000085,1.5606211903208727,16,1.5606211903208727,1.7610694272335667,1.0743259205334197,1.5025789395261686,1.2884524300297941,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0918842943121223
49,34,2017-08,2018-07,2018-08,2016-05,2017-04,2017-05,100.7,99.9,0.7999999999999972,1.5369757918686544,15,1.5369757918686544,1.049528136706061,1.0580485147054648,0.8954779693904225,0.9767632420479436,large,0.005747126436781609,all_target_gap_pairs_balanced,1.051383122347548
49,35,2017-08,2018-07,2018-08,2016-06,2017-05,2017-06,100.7,99.8,0.9000000000000057,1.6781626148957143,14,1.6781626148957143,0.6937596405752523,1.1552410073849655,0.5919293180048849,0.8735851626949251,large,0.005747126436781609,all_target_gap_pairs_balanced,1.132145228120382
49,36,2017-08,2018-07,2018-08,2016-07,2017-06,2017-07,100.7,100.1,0.6000000000000085,0.8309872560990784,13,0.8309872560990784,0.9105646960917944,0.5720485883423307,0.7769116391810007,0.6744801137616657,large,0.005747126436781609,all_target_gap_pairs_balanced,0.5804479734267162
49,37,2017-08,2018-07,2018-08,2016-08,2017-07,2017-08,100.7,100.4,0.29999999999999716,1.0821336990798684,12,1.0821336990798684,0.7354134277598194,0.7449368812973662,0.6274691453434097,0.686203013320388,medium,0.027777777777777776,all_target_gap_pairs_balanced,0.7401207041232539
0,12,2013-07,2014-06,2014-07,2014-07,2015-06,2015-07,100.1,100.3,-0.20000000000000284,0.759114956714234,12,0.759114956714234,1.5145337128855059,0.5225719602686079,1.2922298377293402,0.907400898998974,medium,0.5,mirrored_antisymmetry_regularization,0.5541279332444978
0,13,2013-07,2014-06,2014-07,2014-08,2015-07,2015-08,100.1,100.5,-0.4000000000000057,1.0080666034388128,13,1.0080666034388128,1.320160724651415,0.6939493635068039,1.1263869958647206,0.9101681796857622,large,0.25,mirrored_antisymmetry_regularization,0.7116793064334785
1,13,2013-08,2014-07,2014-08,2014-08,2015-07,2015-08,100.2,100.5,-0.29999999999999716,0.7771348063994127,12,0.7771348063994127,1.210763796016799,0.5349767588968535,1.0330473929659074,0.7840120759313804,medium,0.25,mirrored_antisymmetry_regularization,0.5553976548936848
0,14,2013-07,2014-06,2014-07,2014-09,2015-08,2015-09,100.1,100.1,-0.0,1.615896947907731,14,1.615896947907731,1.1310027530950224,1.1123775499236845,0.9649937084060829,1.0386856291648838,medium,0.125,mirrored_antisymmetry_regularization,1.106334812421463
1,14,2013-08,2014-07,2014-08,2014-09,2015-08,2015-09,100.2,100.1,0.10000000000000853,1.03423098174825,13,1.03423098174825,0.9042722371590397,0.7119608258570566,0.7715427899329372,0.741751807894997,medium,0.125,mirrored_antisymmetry_regularization,0.7144036863841676
2,14,2013-09,2014-08,2014-09,2014-09,2015-08,2015-09,100.5,100.1,0.4000000000000057,0.7862647063462012,12,0.7862647063462012,0.4854795020139973,0.5412617486339817,0.41422062300167134,0.47774118581782654,small,0.25,mirrored_antisymmetry_regularization,0.536053062483057
0,15,2013-07,2014-06,2014-07,2014-10,2015-09,2015-10,100.1,99.7,0.3999999999999915,1.649811663434978,15,1.649811663434978,1.3734832615475783,1.1357243160732249,1.1718828290801908,1.1538035725767077,small,0.125,mirrored_antisymmetry_regularization,1.1372068151065104
1,15,2013-08,2014-07,2014-08,2014-10,2015-09,2015-10,100.2,99.7,0.5,1.6095427561678055,14,1.6095427561678055,1.3394642511201997,1.108003347565944,1.1428571428572474,1.1254302452115956,small,0.125,mirrored_antisymmetry_regularization,1.1094323531728876
2,15,2013-09,2014-08,2014-09,2014-10,2015-09,2015-10,100.5,99.7,0.7999999999999972,1.0614828683751392,13,1.0614828683751392,0.8508339717253113,0.7307209249562399,0.725948214861775,0.7283345699090074,small,0.125,mirrored_antisymmetry_regularization,0.7305252438423668
3,15,2013-10,2014-09,2014-10,2014-10,2015-09,2015-10,100.0,99.7,0.29999999999999716,0.8452619972052873,12,0.8452619972052873,0.6937596405754091,0.5818752679199359,0.5919293180050187,0.5869022929624773,small,0.125,mirrored_antisymmetry_regularization,0.5822874839734243
0,16,2013-07,2014-06,2014-07,2014-11,2015-10,2015-11,100.1,100.0,0.09999999999999432,1.4889150696835785,16,1.4889150696835785,1.8666504787389342,1.0249636893018275,1.5926627612947424,1.308813225298285,medium,0.08333333333333333,mirrored_antisymmetry_regularization,1.048239351253537
1,16,2013-08,2014-07,2014-08,2014-11,2015-10,2015-11,100.2,100.0,0.20000000000000284,1.6336084581645527,15,1.6336084581645527,1.9393966533289246,1.1245700888169856,1.654731222753256,1.389650655785121,small,0.125,mirrored_antisymmetry_regularization,1.1463066953083725
2,16,2013-09,2014-08,2014-09,2014-11,2015-10,2015-11,100.5,100.0,0.5,1.5977006741928712,14,1.5977006741928712,1.5398013397166361,1.0998513016385543,1.313788672004207,1.2068199868213805,small,0.125,mirrored_antisymmetry_regularization,1.1086227338235461
3,16,2013-10,2014-09,2014-10,2014-11,2015-10,2015-11,100.0,100.0,-0.0,1.0750057809355664,13,1.0750057809355664,1.4756402459844207,0.7400300485122175,1.2590451697389748,0.9995376091255962,medium,0.08333333333333333,mirrored_antisymmetry_regularization,0.7613096684825146
4,16,2013-11,2014-10,2014-11,2014-11,2015-10,2015-11,99.8,100.0,-0.20000000000000284,0.8439060023271687,12,0.8439060023271687,0.8100602736108121,0.5809418060044446,0.6911592967612061,0.6360505513828254,medium,0.08333333333333333,mirrored_antisymmetry_regularization,0.5854607231254718
0,17,2013-07,2014-06,2014-07,2014-12,2015-11,2015-12,100.1,100.5,-0.4000000000000057,1.2068462855066417,17,1.2068462855066417,1.5145337128855059,0.8307885697442592,1.2922298377293402,1.0615092037367997,large,0.08333333333333333,mirrored_antisymmetry_regularization,0.8497076617316475
1,17,2013-08,2014-07,2014-08,2014-12,2015-11,2015-12,100.2,100.5,-0.29999999999999716,1.4965019841318885,16,1.4965019841318885,1.5145337128855059,1.0301864934641964,1.2922298377293402,1.1612081655967683,medium,0.08333333333333333,mirrored_antisymmetry_regularization,1.0409302705790673
2,17,2013-09,2014-08,2014-09,2014-12,2015-11,2015-12,100.5,100.5,-0.0,1.614264116827138,15,1.614264116827138,1.0495281367063343,1.1112535149787452,0.8954779693906557,1.0033657421847004,medium,0.08333333333333333,mirrored_antisymmetry_regularization,1.1024067176096335
3,17,2013-10,2014-09,2014-10,2014-12,2015-11,2015-12,100.0,100.5,-0.5,1.5630551312048553,14,1.5630551312048553,0.9105646960917944,1.0760014365375123,0.7769116391810007,0.9264565378592565,large,0.08333333333333333,mirrored_antisymmetry_regularization,1.0637387548458954
