sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance
204,180,2017-01,2017-12,2018-01,2015-01,2015-12,2016-01,101.5,101.8,-0.3,1.614635,1.614635,0.43368149243955284,1.0906033581966057,0.35819567107623557,0.7243995146364206
204,181,2017-01,2017-12,2018-01,2015-02,2016-01,2016-02,101.5,102.3,-0.8,1.338151,1.338151,0.0647030827427266,0.903852557620853,0.053440980414820226,0.47864676901783665
204,182,2017-01,2017-12,2018-01,2015-03,2016-02,2016-03,101.5,102.3,-0.8,1.259797,1.259797,0.8372052886300366,0.8509284382204085,0.691482840327127,0.7712056392737678
204,183,2017-01,2017-12,2018-01,2015-04,2016-03,2016-04,101.5,102.3,-0.8,1.115452,1.115452,0.8881604373955809,0.7534307735848166,0.7335688274514393,0.7434998005181279
204,184,2017-01,2017-12,2018-01,2015-05,2016-04,2016-05,101.5,102.0,-0.5,1.343452,1.343452,0.9644891159791976,0.9074331119887444,0.796611873383199,0.8520224926859717
204,185,2017-01,2017-12,2018-01,2015-06,2016-05,2016-06,101.5,101.9,-0.4,1.373034,1.373034,0.745983016917054,0.9274142399478014,0.6161385533262589,0.7717763966370301
204,186,2017-01,2017-12,2018-01,2015-07,2016-06,2016-07,101.5,101.8,-0.3,1.252182,1.252182,0.7938646443499674,0.8457848952074877,0.6556859907187946,0.7507354429631412
204,187,2017-01,2017-12,2018-01,2015-08,2016-07,2016-08,101.5,101.3,0.2,0.934852,0.934852,0.8195723814076741,0.631444710796442,0.6769190852542275,0.6541818980253348
204,188,2017-01,2017-12,2018-01,2015-09,2016-08,2016-09,101.5,101.9,-0.4,1.253463,1.253463,1.0635745027171615,0.8466501451877309,0.8784506357357341,0.8625503904617324
204,189,2017-01,2017-12,2018-01,2015-10,2016-09,2016-10,101.5,102.1,-0.6,1.504795,1.504795,0.7517299466077633,1.0164120562216608,0.6208851827607129,0.8186486194911868
204,190,2017-01,2017-12,2018-01,2015-11,2016-10,2016-11,101.5,102.3,-0.8,1.59681,1.59681,1.032885208475935,1.0785634823981407,0.8531030649096069,0.9658332736538737
204,191,2017-01,2017-12,2018-01,2015-12,2016-11,2016-12,101.5,102.1,-0.6,1.643318,1.643318,1.359073334127386,1.1099772576371314,1.1225154714837844,1.116246364560458
204,192,2017-01,2017-12,2018-01,2016-01,2016-12,2017-01,101.5,102.5,-1.0,1.734701,1.734701,1.2858559280187498,1.1717018001387374,1.062042155530142,1.1168719778344398
205,162,2017-02,2018-01,2018-02,2013-07,2014-06,2014-07,102.9,102.3,0.6,1.655682,1.655682,3.1004455659853165,1.1183285072512812,2.5607875814489405,1.839558044350111
205,163,2017-02,2018-01,2018-02,2013-08,2014-07,2014-08,102.9,102.0,0.9,1.847728,1.847728,3.0226533545938374,1.2480457576070738,2.496535742600274,1.8722907501036739
205,164,2017-02,2018-01,2018-02,2013-09,2014-08,2014-09,102.9,101.6,1.3,1.833175,1.833175,2.717084651957095,1.2382159504544759,2.2441537793185034,1.7411848648864896
205,165,2017-02,2018-01,2018-02,2013-10,2014-09,2014-10,102.9,101.6,1.3,1.872333,1.872333,2.2706421101063667,1.2646651766264978,1.875418224163378,1.5700417003949378
205,166,2017-02,2018-01,2018-02,2013-11,2014-10,2014-11,102.9,101.4,1.5,1.755981,1.755981,1.926640101695659,1.1860753517231037,1.5912925872561932,1.3886839694896485
205,167,2017-02,2018-01,2018-02,2013-12,2014-11,2014-12,102.9,101.5,1.4,1.728167,1.728167,1.5831087371169126,1.16728841733553,1.3075556747612012,1.2374220460483656
205,168,2017-02,2018-01,2018-02,2014-01,2014-12,2015-01,102.9,100.8,2.1,1.753794,1.753794,1.3587647375970011,1.184598145082361,1.1222605887110122,1.1534293668966866
205,169,2017-02,2018-01,2018-02,2014-02,2015-01,2015-02,102.9,101.4,1.5,1.666637,1.666637,1.5248792970247862,1.1257280494320487,1.2594615463886378,1.1925947979103433
205,170,2017-02,2018-01,2018-02,2014-03,2015-02,2015-03,102.9,101.4,1.5,1.810795,1.810795,0.8784255038627843,1.2230994051321955,0.7255283389582655,0.9743138720452305
205,171,2017-02,2018-01,2018-02,2014-04,2015-03,2015-04,102.9,101.5,1.4,1.791775,1.791775,0.6678439647304544,1.2102523679548152,0.5516002441680897,0.8809263060614525
205,172,2017-02,2018-01,2018-02,2014-05,2015-04,2015-05,102.9,101.2,1.7,1.958257,1.958257,0.582327744684429,1.3227024438414938,0.4809688237332909,0.9018356337873924
205,173,2017-02,2018-01,2018-02,2014-06,2015-05,2015-06,102.9,101.4,1.5,1.881039,1.881039,0.5809237915275309,1.2705456343376582,0.4798092401403507,0.8751774372390044
205,174,2017-02,2018-01,2018-02,2014-07,2015-06,2015-07,102.9,101.6,1.3,1.933002,1.933002,0.19747355636819558,1.3056439830678483,0.16310166395439546,0.7343728235111219
205,175,2017-02,2018-01,2018-02,2014-08,2015-07,2015-08,102.9,102.0,0.9,1.7228,1.7228,0.17096002844641328,1.1636632833433638,0.14120303306489532,0.6524331582041295
205,176,2017-02,2018-01,2018-02,2014-09,2015-08,2015-09,102.9,101.6,1.3,1.57016,1.57016,0.8282677111810394,1.06056277047505,0.6841009215504441,0.872331846012747
205,177,2017-02,2018-01,2018-02,2014-10,2015-09,2015-10,102.9,101.3,1.6,1.360541,1.360541,0.17096002844642258,0.9189758574316598,0.14120303306490298,0.5300894452482814
205,178,2017-02,2018-01,2018-02,2014-11,2015-10,2015-11,102.9,101.5,1.4,1.183934,1.183934,0.3479882386260027,0.7996868619119121,0.2874180310534046,0.5435524464826583
205,179,2017-02,2018-01,2018-02,2014-12,2015-11,2015-12,102.9,101.6,1.3,0.945156,0.945156,0.08627077699024083,0.6384045357741354,0.071254640553043,0.35482958816358917
205,180,2017-02,2018-01,2018-02,2015-01,2015-12,2016-01,102.9,101.8,1.1,0.899557,0.899557,0.17763208747909942,0.6076047435422024,0.146713765490274,0.3771592545162382
205,181,2017-02,2018-01,2018-02,2015-02,2016-01,2016-02,102.9,102.3,0.6,1.193095,1.193095,0.518741874726419,0.8058746488510278,0.4284505960532147,0.6171626224521213
205,182,2017-02,2018-01,2018-02,2015-03,2016-02,2016-03,102.9,102.3,0.6,1.241079,1.241079,1.3676802275714675,0.8382853865965281,1.1296242645192955,0.9839548255579118
205,183,2017-02,2018-01,2018-02,2015-04,2016-03,2016-04,102.9,102.3,0.6,1.095112,1.095112,1.4290539704513432,0.7396921439219398,1.1803154039858514,0.9600037739538956
205,184,2017-02,2018-01,2018-02,2015-05,2016-04,2016-05,102.9,102.0,0.9,0.910592,0.910592,1.5026749523351508,0.6150583216311819,1.2411220500403575,0.9280901858357697
205,185,2017-02,2018-01,2018-02,2015-06,2016-05,2016-06,102.9,101.9,1.0,0.948134,0.948134,1.2108302259783823,0.6404160224573235,1.000075292385617,0.8202456574214703
205,186,2017-02,2018-01,2018-02,2015-07,2016-06,2016-07,102.9,101.8,1.1,1.08783,1.08783,1.1925421477516545,0.7347735253769512,0.9849704041962034,0.8598719647865773
205,187,2017-02,2018-01,2018-02,2015-08,2016-07,2016-08,102.9,101.3,1.6,1.004696,1.004696,1.1480597496964369,0.6786207604608453,0.948230532423396,0.8134256464421207
205,188,2017-02,2018-01,2018-02,2015-09,2016-08,2016-09,102.9,101.9,1.0,0.936924,0.936924,0.9441449967253903,0.6328442408191304,0.7798088149737186,0.7063265278964245
205,189,2017-02,2018-01,2018-02,2015-10,2016-09,2016-10,102.9,102.1,0.8,1.052792,1.052792,1.1569040564523294,0.7111071484778422,0.9555354150362334,0.8333212817570378
205,190,2017-02,2018-01,2018-02,2015-11,2016-10,2016-11,102.9,102.3,0.6,1.218234,1.218234,1.497667333472861,0.8228547575577662,1.2369860483198738,1.02992040293882
205,191,2017-02,2018-01,2018-02,2015-12,2016-11,2016-12,102.9,102.1,0.8,1.427765,1.427765,1.8509625658164668,0.9643822311021232,1.5287873472996567,1.2465847892008899
205,192,2017-02,2018-01,2018-02,2016-01,2016-12,2017-01,102.9,102.5,0.4,1.520396,1.520396,1.717708959231758,1.0269497337718347,1.4187276240556652,1.22283867891375
205,193,2017-02,2018-01,2018-02,2016-02,2017-01,2017-02,102.9,100.8,2.1,1.690003,1.690003,2.268939085658796,1.141510587323041,1.8740116250912677,1.5077611062071543
206,162,2017-03,2018-02,2018-03,2013-07,2014-06,2014-07,102.1,102.3,-0.2,1.702451,1.702451,2.5518288814465335,1.1499185746408132,2.1076621313021855,1.6287903529714993
206,163,2017-03,2018-02,2018-03,2013-08,2014-07,2014-08,102.1,102.0,0.1,1.642518,1.642518,2.4725794279841433,1.1094368985550123,2.042206695319193,1.5758217969371027
206,164,2017-03,2018-02,2018-03,2013-09,2014-08,2014-09,102.1,101.6,0.5,1.858058,1.858058,2.603034127017674,1.255023144254936,2.1499546838314694,1.7024889140432027
206,165,2017-03,2018-02,2018-03,2013-10,2014-09,2014-10,102.1,101.6,0.5,1.843571,1.843571,2.8119698558949913,1.2452379167266128,2.3225234351425352,1.783880675934574
206,166,2017-03,2018-02,2018-03,2013-11,2014-10,2014-11,102.1,101.4,0.7,1.837996,1.837996,2.6030543851715806,1.2414722893730956,2.1499714158875056,1.6957218526303006
206,167,2017-03,2018-02,2018-03,2013-12,2014-11,2014-12,102.1,101.5,0.6,1.775062,1.775062,2.7231063132870528,1.1989635912804957,2.2491273210966987,1.7240454561885972
206,168,2017-03,2018-02,2018-03,2014-01,2014-12,2015-01,102.1,100.8,1.3,1.742162,1.742162,2.4868492247076435,1.17674132402835,2.0539927168640437,1.6153670204461967
206,169,2017-03,2018-02,2018-03,2014-02,2015-01,2015-02,102.1,101.4,0.7,1.854353,1.854353,3.5155980549973616,1.2525206062558722,2.903679374142551,2.0780999901992114
206,170,2017-03,2018-02,2018-03,2014-03,2015-02,2015-03,102.1,101.4,0.7,1.693399,1.693399,2.515039836442294,1.1438044116266364,2.0772765213712194,1.6105404664989278
206,171,2017-03,2018-02,2018-03,2014-04,2015-03,2015-04,102.1,101.5,0.6,1.722388,1.722388,2.489011662698228,1.1633849984160725,2.055778764783315,1.6095818815996936
206,172,2017-03,2018-02,2018-03,2014-05,2015-04,2015-05,102.1,101.2,0.9,1.737891,1.737891,2.319614880638207,1.173856481978687,1.9158668822475362,1.5448616821131116
206,173,2017-03,2018-02,2018-03,2014-06,2015-05,2015-06,102.1,101.4,0.7,1.852059,1.852059,2.8163381573618955,1.2509711265878958,2.3261313979047906,1.7885512622463433
206,174,2017-03,2018-02,2018-03,2014-07,2015-06,2015-07,102.1,101.6,0.5,1.706557,1.706557,2.505310960380006,1.1526919676297893,2.0692410359961215,1.6109665018129555
206,175,2017-03,2018-02,2018-03,2014-08,2015-07,2015-08,102.1,102.0,0.1,1.615139,1.615139,2.2070431974011004,1.0909437844183407,1.8228892239331984,1.4569165041757697
206,176,2017-03,2018-02,2018-03,2014-09,2015-08,2015-09,102.1,101.6,0.5,1.072628,1.072628,1.5693223861418468,0.7245053519189839,1.2961689512664363,1.0103371515927102
206,177,2017-03,2018-02,2018-03,2014-10,2015-09,2015-10,102.1,101.3,0.8,1.383129,1.383129,2.2070431974011084,0.934232896115291,1.822889223933205,1.3785610600242482
206,178,2017-03,2018-02,2018-03,2014-11,2015-10,2015-11,102.1,101.5,0.6,1.405876,1.405876,2.7056088498016884,0.9495973311664934,2.2346754346672917,1.5921363829168924
206,179,2017-03,2018-02,2018-03,2014-12,2015-11,2015-12,102.1,101.6,0.5,1.213593,1.213593,2.3779393675587026,0.819719999432623,1.9640395137682967,1.39187975660046
206,180,2017-03,2018-02,2018-03,2015-01,2015-12,2016-01,102.1,101.8,0.3,0.929035,0.929035,2.2119906081732927,0.627515624820584,1.826975497275569,1.2272455610480764
206,181,2017-03,2018-02,2018-03,2015-02,2016-01,2016-02,102.1,102.3,-0.2,1.018648,1.018648,1.8445973666819357,0.6880446228530014,1.5235300632899063,1.1057873430714538
206,182,2017-03,2018-02,2018-03,2015-03,2016-02,2016-03,102.1,102.3,-0.2,0.80117,0.80117,0.9984133617730455,0.5411493572766443,0.8246313259070491,0.6828903415918467
206,183,2017-03,2018-02,2018-03,2015-04,2016-03,2016-04,102.1,102.3,-0.2,0.985964,0.985964,0.9963145848829817,0.6659682525530278,0.8228978583515241,0.744433055452276
206,184,2017-03,2018-02,2018-03,2015-05,2016-04,2016-05,102.1,102.0,0.1,0.933602,0.933602,1.0257601706786037,0.6306003997306311,0.8472181983894743,0.7389092990600528
206,185,2017-03,2018-02,2018-03,2015-06,2016-05,2016-06,102.1,101.9,0.2,1.102982,1.102982,1.55008593649214,0.7450079263922857,1.2802807634799551,1.0126443449361204
206,186,2017-03,2018-02,2018-03,2015-07,2016-06,2016-07,102.1,101.8,0.3,1.18644,1.18644,1.7399411931300368,0.8013795367366499,1.437090155267042,1.119234846001846
206,187,2017-03,2018-02,2018-03,2015-08,2016-07,2016-08,102.1,101.3,0.8,1.307078,1.307078,1.9106210043094418,0.8828643354224966,1.5780617451789483,1.2304630403007224
206,188,2017-03,2018-02,2018-03,2015-09,2016-08,2016-09,102.1,101.9,0.2,1.40478,1.40478,2.681778064647031,0.9488570392239903,2.2149925931590486,1.5819248161915196
206,189,2017-03,2018-02,2018-03,2015-10,2016-09,2016-10,102.1,102.1,0.0,1.115512,1.115512,1.7270609351657795,0.7534713005159754,1.4264518118616332,1.0899615561888043
206,190,2017-03,2018-02,2018-03,2015-11,2016-10,2016-11,102.1,102.3,-0.2,1.191947,1.191947,1.482730871289664,0.805099233568187,1.22464939990742,1.0148743167378034
206,191,2017-03,2018-02,2018-03,2015-12,2016-11,2016-12,102.1,102.1,0.0,1.192795,1.192795,1.3010444773186347,0.8056720141952332,1.074587013228687,0.9401295137119601
206,192,2017-03,2018-02,2018-03,2016-01,2016-12,2017-01,102.1,102.5,-0.4,1.485959,1.485959,1.6285045704428263,1.0036893016331678,1.3450499909026883,1.174369646267928
206,193,2017-03,2018-02,2018-03,2016-02,2017-01,2017-02,102.1,100.8,1.3,1.298662,1.298662,1.2836518259306144,0.8771797578786042,1.0602216954912802,0.9687007266849422
206,194,2017-03,2018-02,2018-03,2016-03,2017-02,2017-03,102.1,100.9,1.2,1.875936,1.875936,3.5597128664109037,1.2670988188425913,2.9401156407440774,2.1036072297933344
207,162,2017-04,2018-03,2018-04,2013-07,2014-06,2014-07,101.8,102.3,-0.5,1.540672,1.540672,2.118067104161826,1.040645134708142,1.7494001496166924,1.3950226421624172
207,163,2017-04,2018-03,2018-04,2013-08,2014-07,2014-08,101.8,102.0,-0.2,1.717073,1.717073,2.032900028779883,1.1597949877642442,1.6790571023530663,1.419426045058655
207,164,2017-04,2018-03,2018-04,2013-09,2014-08,2014-09,101.8,101.6,0.2,1.683977,1.683977,1.8836676586613457,1.1374403325369793,1.5557998504463406,1.34662009149166
207,165,2017-04,2018-03,2018-04,2013-10,2014-09,2014-10,101.8,101.6,0.2,1.829003,1.829003,1.7594272805366793,1.235397977841225,1.4531845293110193,1.344291253576122
207,166,2017-04,2018-03,2018-04,2013-11,2014-10,2014-11,101.8,101.4,0.4,1.800971,1.800971,1.4638734727754856,1.2164637956037736,1.2090742862968717,1.2127690409503227
207,167,2017-04,2018-03,2018-04,2013-12,2014-11,2014-12,101.8,101.5,0.3,1.790967,1.790967,1.4440330695499446,1.209706605281875,1.1926872680088216,1.2011969366453483
207,168,2017-04,2018-03,2018-04,2014-01,2014-12,2015-01,101.8,100.8,1.0,1.758195,1.758195,1.1848413382090721,1.1875707954828683,0.978609983726289,1.0830903896045787
207,169,2017-04,2018-03,2018-04,2014-02,2015-01,2015-02,101.8,101.4,0.4,1.711527,1.711527,2.168773874459482,1.1560489484274539,1.7912809905829667,1.4736649695052102
207,170,2017-04,2018-03,2018-04,2014-03,2015-02,2015-03,101.8,101.4,0.4,1.890575,1.890575,1.1678013170166313,1.2769867145965172,0.9645359180062022,1.1207613163013597
207,171,2017-04,2018-03,2018-04,2014-04,2015-03,2015-04,101.8,101.5,0.3,1.642971,1.642971,1.159807440319077,1.1097428768852622,0.9579334411237462,1.0338381590045043
207,172,2017-04,2018-03,2018-04,2014-05,2015-04,2015-05,101.8,101.2,0.6,1.751168,1.751168,1.0009725574428274,1.1828244163953052,0.8267450725767452,1.0047847444860252
207,173,2017-04,2018-03,2018-04,2014-06,2015-05,2015-06,101.8,101.4,0.4,1.668895,1.668895,1.5442230922180742,1.12725321294133,1.2754383953462558,1.2013458041437928
207,174,2017-04,2018-03,2018-04,2014-07,2015-06,2015-07,101.8,101.6,0.2,1.800219,1.800219,1.3060078525284184,1.2159558580665817,1.0786864722673257,1.1473211651669537
207,175,2017-04,2018-03,2018-04,2014-08,2015-07,2015-08,101.8,102.0,-0.2,1.517455,1.517455,1.1198189129101919,1.0249632386961947,0.9249052449468653,0.97493424182153
207,176,2017-04,2018-03,2018-04,2014-09,2015-08,2015-09,101.8,101.6,0.2,1.302816,1.302816,0.7727834933878212,0.8799855724125074,0.638274187015878,0.7591298797141928
207,177,2017-04,2018-03,2018-04,2014-10,2015-09,2015-10,101.8,101.3,0.5,0.892583,0.892583,1.1198189129102167,0.6028941632438296,0.9249052449468859,0.7638997040953577
207,178,2017-04,2018-03,2018-04,2014-11,2015-10,2015-11,101.8,101.5,0.3,1.34019,1.34019,1.5566520940325865,0.9052297978314039,1.2857040274365565,1.0954669126339802
207,179,2017-04,2018-03,2018-04,2014-12,2015-11,2015-12,101.8,101.6,0.2,1.401957,1.401957,1.2735821865185861,0.9469502471129627,1.0519047594228361,0.9994275032678994
207,180,2017-04,2018-03,2018-04,2015-01,2015-12,2016-01,101.8,101.8,0.0,1.12089,1.12089,1.1344695428293854,0.7571038644455207,0.9370058125456234,0.8470548384955721
207,181,2017-04,2018-03,2018-04,2015-02,2016-01,2016-02,101.8,102.3,-0.5,1.071187,1.071187,0.7488336667364305,0.7235320301223169,0.6184930241599369,0.6710125271411269
207,182,2017-04,2018-03,2018-04,2015-03,2016-02,2016-03,101.8,102.3,-0.5,1.007084,1.007084,0.49386181174835814,0.6802337323209707,0.4079011121342355,0.5440674222276032
207,183,2017-04,2018-03,2018-04,2015-04,2016-03,2016-04,101.8,102.3,-0.5,0.789358,0.789358,0.37314510072241425,0.5331709554291566,0.30819613493352904,0.4206835451813428
207,184,2017-04,2018-03,2018-04,2015-05,2016-04,2016-05,101.8,102.0,-0.2,0.943808,0.943808,0.33085748947714,0.6374940307207647,0.2732690293219765,0.4553815300213706
207,185,2017-04,2018-03,2018-04,2015-06,2016-05,2016-06,101.8,101.9,-0.1,1.027263,1.027263,0.23903400895228258,0.6938636147185709,0.19742817883481556,0.44564589677669325
207,186,2017-04,2018-03,2018-04,2015-07,2016-06,2016-07,101.8,101.8,0.0,1.206734,1.206734,0.4336814924395587,0.8150870957523048,0.3581956710762404,0.5866413834142725
207,187,2017-04,2018-03,2018-04,2015-08,2016-07,2016-08,101.8,101.3,0.5,1.27104,1.27104,0.5924206691045261,0.858522509670739,0.48930499186313625,0.6739137507669376
207,188,2017-04,2018-03,2018-04,2015-09,2016-08,2016-09,101.8,101.9,-0.1,1.345952,1.345952,1.334630076590449,0.9091217341203663,1.1023267634356706,1.0057242487780185
207,189,2017-04,2018-03,2018-04,2015-10,2016-09,2016-10,101.8,102.1,-0.3,1.460997,1.460997,0.4071261426106928,0.9868287473733484,0.3362624977256607,0.6615456225495046
207,190,2017-04,2018-03,2018-04,2015-11,2016-10,2016-11,101.8,102.3,-0.5,1.23568,1.23568,0.40978619070383704,0.8346386382410771,0.33845954262711375,0.5865490904340954
207,191,2017-04,2018-03,2018-04,2015-12,2016-11,2016-12,101.8,102.1,-0.3,1.264337,1.264337,0.669755388610145,0.853994976011434,0.5531789690416036,0.7035869725265188
207,192,2017-04,2018-03,2018-04,2016-01,2016-12,2017-01,101.8,102.5,-0.7,1.297725,1.297725,0.6901662159222577,0.8765468623036724,0.5700371244246174,0.7232919933641448
207,193,2017-04,2018-03,2018-04,2016-02,2017-01,2017-02,101.8,100.8,1.0,1.487249,1.487249,1.0702258360952621,1.0045606306530848,0.8839442499767259,0.9442524403149053
207,194,2017-04,2018-03,2018-04,2016-03,2017-02,2017-03,101.8,100.9,0.9,1.411382,1.411382,2.2119906081732696,0.9533163525491777,1.82697549727555,1.390145924912364
207,195,2017-04,2018-03,2018-04,2016-04,2017-03,2017-04,101.8,101.2,0.6,1.874701,1.874701,1.996826723546052,1.26626463950957,1.649262651814066,1.4577636456618182
208,162,2017-05,2018-04,2018-05,2013-07,2014-06,2014-07,101.8,102.3,-0.5,1.805662,1.805662,2.1298360754238663,1.2196323261715492,1.7591206348865844,1.4893764805290668
208,163,2017-05,2018-04,2018-05,2013-08,2014-07,2014-08,101.8,102.0,-0.2,1.5198,1.5198,2.0506106208505934,1.026547166255656,1.6936850205891891,1.3601160934224226
208,164,2017-05,2018-04,2018-05,2013-09,2014-08,2014-09,101.8,101.6,0.2,1.711071,1.711071,1.7780374288540757,1.1557409437506458,1.4685554286497944,1.3121481862002202
208,165,2017-05,2018-04,2018-05,2013-10,2014-09,2014-10,101.8,101.6,0.2,1.585929,1.585929,1.4614127801157129,1.071213923432469,1.2070418973802464,1.1391279104063576
208,166,2017-05,2018-04,2018-05,2013-11,2014-10,2014-11,101.8,101.4,0.4,1.750672,1.750672,1.1279983449609807,1.1824893937643912,0.9316609797511657,1.0570751867577783
208,167,2017-05,2018-04,2018-05,2013-12,2014-11,2014-12,101.8,101.5,0.3,1.702255,1.702255,0.9877236234967552,1.1497861866656942,0.8158022242685032,0.9827942054670987
208,168,2017-05,2018-04,2018-05,2014-01,2014-12,2015-01,101.8,100.8,1.0,1.735662,1.735662,0.7171020268568906,1.1723509064861328,0.5922845365044821,0.8823177214953075
208,169,2017-05,2018-04,2018-05,2014-02,2015-01,2015-02,101.8,101.4,0.4,1.643574,1.643574,1.661162263266445,1.1101501725434095,1.3720233443906473,1.2410867584670284
208,170,2017-05,2018-04,2018-05,2014-03,2015-02,2015-03,101.8,101.4,0.4,1.705139,1.705139,0.6620663703946829,1.1517341811567332,0.5468282875215966,0.8492812343391649
208,171,2017-05,2018-04,2018-05,2014-04,2015-03,2015-04,101.8,101.5,0.3,1.863813,1.863813,0.6895977911943401,1.2589103524019298,0.5695676386835326,0.9142389955427312
208,172,2017-05,2018-04,2018-05,2014-05,2015-04,2015-05,101.8,101.2,0.6,1.646455,1.646455,0.5597176510836278,1.1120961406878906,0.46229420240029884,0.7871951715440948
208,173,2017-05,2018-04,2018-05,2014-06,2015-05,2015-06,101.8,101.4,0.4,1.676616,1.676616,1.1295700518608633,1.1324683535326314,0.9329591181719955,1.0327137358523135
208,174,2017-05,2018-04,2018-05,2014-07,2015-06,2015-07,101.8,101.6,0.2,1.575642,1.575642,0.9877236234967552,1.0642655810852708,0.8158022242685032,0.940033902676887
208,175,2017-05,2018-04,2018-05,2014-08,2015-07,2015-08,101.8,102.0,-0.2,1.741827,1.741827,0.9441449967253558,1.1765150486627127,0.77980881497369,0.9781619318182013
208,176,2017-05,2018-04,2018-05,2014-09,2015-08,2015-09,101.8,101.6,0.2,1.341499,1.341499,0.9441449967253558,0.9061139603795212,0.77980881497369,0.8429613876766056
208,177,2017-05,2018-04,2018-05,2014-10,2015-09,2015-10,101.8,101.3,0.5,1.23576,1.23576,0.9441449967253903,0.834692674149289,0.7798088149737186,0.8072507445615038
208,178,2017-05,2018-04,2018-05,2014-11,2015-10,2015-11,101.8,101.5,0.3,0.739579,0.739579,1.2588594131625046,0.4995477869931516,1.0397446055441921,0.7696461962686718
208,179,2017-05,2018-04,2018-05,2014-12,2015-11,2015-12,101.8,101.6,0.2,1.342353,1.342353,1.0518511852333128,0.9066907936996832,0.8687678578294294,0.8877293257645563
208,180,2017-05,2018-04,2018-05,2015-01,2015-12,2016-01,101.8,101.8,0.0,1.377771,1.377771,0.9643746709446277,0.9306138411627988,0.796517348445719,0.8635655948042589
208,181,2017-05,2018-04,2018-05,2015-02,2016-01,2016-02,101.8,102.3,-0.5,1.313743,1.313743,0.6901662159222944,0.8873662020254011,0.5700371244246478,0.7287016632250245
208,182,2017-05,2018-04,2018-05,2015-03,2016-02,2016-03,101.8,102.3,-0.5,1.201187,1.201187,0.9644891159791976,0.811340380966662,0.796611873383199,0.8039761271749305
208,183,2017-05,2018-04,2018-05,2015-04,2016-03,2016-04,101.8,102.3,-0.5,1.107189,1.107189,0.8805334547506856,0.7478495397153794,0.7272693837020479,0.7375594617087136
208,184,2017-05,2018-04,2018-05,2015-05,2016-04,2016-05,101.8,102.0,-0.2,0.869401,0.869401,0.8372052886300366,0.587235907941725,0.691482840327127,0.639359374134426
208,185,2017-05,2018-04,2018-05,2015-06,2016-05,2016-06,101.8,101.9,-0.1,1.039151,1.039151,0.33365751914761216,0.7018933506788598,0.2755816908589176,0.4887375207688887
208,186,2017-05,2018-04,2018-05,2015-07,2016-06,2016-07,101.8,101.8,0.0,1.106267,1.106267,0.22396378258205868,0.7472267758732372,0.18498104898938983,0.4661039124313135
208,187,2017-05,2018-04,2018-05,2015-08,2016-07,2016-08,101.8,101.3,0.5,1.263403,1.263403,0.19410924822810624,0.8533641067830601,0.1603229412443999,0.50684352401373
208,188,2017-05,2018-04,2018-05,2015-09,2016-08,2016-09,101.8,101.9,-0.1,1.237016,1.237016,0.8282677111810413,0.8355410379082159,0.6841009215504457,0.7598209797293307
208,189,2017-05,2018-04,2018-05,2015-10,2016-09,2016-10,101.8,102.1,-0.3,1.394903,1.394903,0.19747355636817507,0.9421856309063781,0.16310166395437853,0.5526436474303783
208,190,2017-05,2018-04,2018-05,2015-11,2016-10,2016-11,101.8,102.3,-0.5,1.611508,1.611508,0.5700113900734444,1.0884912296343727,0.47079623167666895,0.7796437306555208
208,191,2017-05,2018-04,2018-05,2015-12,2016-11,2016-12,101.8,102.1,-0.3,1.343782,1.343782,0.9430295311115741,0.9076560101101184,0.7788875053004471,0.8432717577052828
208,192,2017-05,2018-04,2018-05,2016-01,2016-12,2017-01,101.8,102.5,-0.7,1.364566,1.364566,0.7488336667364031,0.9216945390635712,0.6184930241599143,0.7700937816117428
208,193,2017-05,2018-04,2018-05,2016-02,2017-01,2017-02,101.8,100.8,1.0,1.360052,1.360052,1.3592394816914148,0.9186455629427146,1.1226526997013415,1.020649131322028
208,194,2017-05,2018-04,2018-05,2016-03,2017-02,2017-03,101.8,100.9,0.9,1.42617,1.42617,1.6992294016902392,0.9633048901821483,1.4034645850969554,1.1833847376395519
208,195,2017-05,2018-04,2018-05,2016-04,2017-03,2017-04,101.8,101.2,0.6,1.350788,1.350788,1.4913560552096525,0.9123882047717761,1.231773299811465,1.0720807522916205
208,196,2017-05,2018-04,2018-05,2016-05,2017-04,2017-05,101.8,101.5,0.3,1.844746,1.844746,1.0039886510367915,1.2460315691284751,0.8292361903388648,1.03763387973367
209,162,2017-06,2018-05,2018-06,2013-07,2014-06,2014-07,101.9,102.3,-0.4,1.552762,1.552762,2.070364187648608,1.048811311336666,1.7100003170422657,1.3794058141894658
209,163,2017-06,2018-05,2018-06,2013-08,2014-07,2014-08,101.9,102.0,-0.1,1.796767,1.796767,1.991575770617317,1.213624208627238,1.644925670317536,1.429274939472387
209,164,2017-06,2018-05,2018-06,2013-09,2014-08,2014-09,101.9,101.6,0.3,1.504745,1.504745,1.7145066887697904,1.0163782837790283,1.4160827350366763,1.2162305094078523
209,165,2017-06,2018-05,2018-06,2013-10,2014-09,2014-10,101.9,101.6,0.3,1.643952,1.643952,1.3984664066326238,1.1104054922097109,1.1550518565676722,1.1327286743886915
