epoch,total_train_loss,correction_train_loss,similarity_train_loss,val_mae,val_rmse,validation_block_rmse_std,fitness,is_new_best,seed,similarity_weight
145,0.18459533154964447,0.18459533154964447,0.3282034993171692,0.35846376829893783,0.46056288889692026,0.06371023896791228,0.4669339127937115,0,44,0.0
150,0.17291469871997833,0.17291469871997833,0.3091639578342438,0.3588654367797053,0.46174901575536437,0.06363117305503298,0.4681121330608677,0,44,0.0
155,0.1629544347524643,0.1629544347524643,0.28868988156318665,0.3623799083837399,0.46531090810982334,0.06409526000768233,0.47172043411059156,0,44,0.0
160,0.1523505002260208,0.1523505002260208,0.25475743412971497,0.36845477729588433,0.47106747434071167,0.06324464565133577,0.47739193890584525,0,44,0.0
165,0.14144305884838104,0.14144305884838104,0.2303498238325119,0.3725642129920064,0.4757908458442078,0.06439486587600997,0.4822303324318088,0,44,0.0
170,0.13092251121997833,0.13092251121997833,0.206702321767807,0.3778069989753893,0.4812228411855883,0.06565954435906649,0.4877887956214949,0,44,0.0
175,0.12075520306825638,0.12075520306825638,0.18958286941051483,0.3828953780225864,0.4877326038756376,0.06628710374494481,0.4943613142501321,0,44,0.0
180,0.1131482869386673,0.1131482869386673,0.16873964667320251,0.38828926251696033,0.4932689403622059,0.06560003940165549,0.49982894430237146,0,44,0.0
185,0.10363583266735077,0.10363583266735077,0.16483500599861145,0.3937950290776071,0.49856479708077334,0.06995477243593551,0.5055602743243669,0,44,0.0
190,0.09560466557741165,0.09560466557741165,0.1559746265411377,0.399089298948302,0.5033232247996685,0.06854378726461109,0.5101776035261296,0,44,0.0
195,0.08846115320920944,0.08846115320920944,0.15422740578651428,0.40355920982117083,0.5078921565440855,0.07044041039083189,0.5149361975831687,0,44,0.0
200,0.08168565481901169,0.08168565481901169,0.15684399008750916,0.40843578138879794,0.5127018874454745,0.0712906282466179,0.5198309502701363,0,44,0.0
205,0.07555060088634491,0.07555060088634491,0.1608966439962387,0.41186947442345107,0.516135876065408,0.07238492524348367,0.5233743685897564,0,44,0.0
210,0.06980472803115845,0.06980472803115845,0.16704986989498138,0.4149879757429608,0.5196152336460647,0.07173088301889305,0.526788321947954,0,44,0.0
215,0.06454451382160187,0.06454451382160187,0.17266160249710083,0.41768944658993895,0.523054878294554,0.07263357810312773,0.5303182361048667,0,44,0.0
220,0.05968022346496582,0.05968022346496582,0.18044307827949524,0.41922640613027257,0.5257428243558874,0.07337956071366751,0.5330807804272542,0,44,0.0
225,0.05521277338266373,0.05521277338266373,0.18881098926067352,0.4197671601475573,0.5277077088230882,0.07432664852997149,0.5351403736760852,0,44,0.0
230,0.05106070265173912,0.05106070265173912,0.19850747287273407,0.4208999520134212,0.5289159635026947,0.07520036527236316,0.536436000029931,0,44,0.0
235,0.04723355174064636,0.04723355174064636,0.20963774621486664,0.42194052467743226,0.5298498390095194,0.07562478493796962,0.5374123175033164,0,44,0.0
240,0.043737202882766724,0.043737202882766724,0.2208399623632431,0.42290621161066516,0.5304728479189077,0.07550837484289045,0.5380236854031968,0,44,0.0
245,0.04054279252886772,0.04054279252886772,0.23121938109397888,0.4233308942025802,0.530304773599171,0.07464226551563366,0.5377690001507344,0,44,0.0
250,0.03762524947524071,0.03762524947524071,0.24114927649497986,0.4234321921642343,0.529572793962301,0.07360328351760657,0.5369331223140617,0,44,0.0
255,0.03494628146290779,0.03494628146290779,0.25076574087142944,0.4239042450592491,0.5290956213762118,0.07246827371738754,0.5363424487479506,0,44,0.0
260,0.03252888843417168,0.03252888843417168,0.26030704379081726,0.4250701411322849,0.5292698790658117,0.07148870733732446,0.5364187497995442,0,44,0.0
265,0.0304056815803051,0.0304056815803051,0.2696535289287567,0.4265834771038363,0.529829642771268,0.07072739187346722,0.5369023819586147,0,44,0.0
270,0.028516922146081924,0.028516922146081924,0.27856215834617615,0.428200590902043,0.5306450396309031,0.07010575325253054,0.5376556149561562,0,44,0.0
275,0.026816319674253464,0.026816319674253464,0.28668516874313354,0.42971290363980125,0.5316700676542642,0.06941368408903228,0.5386114360631674,0,44,0.0
280,0.02526303008198738,0.02526303008198738,0.29346349835395813,0.43103257807976675,0.5327361453040914,0.06871496576160242,0.5396076418802517,0,44,0.0
285,0.02382594160735607,0.02382594160735607,0.29917433857917786,0.4321305042712718,0.5337505774399239,0.06806585111076822,0.5405571625510007,0,44,0.0
290,0.022475454956293106,0.022475454956293106,0.3043174743652344,0.43298777402043304,0.5346812321071678,0.06753524261767065,0.5414347563689349,0,44,0.0
295,0.021191032603383064,0.021191032603383064,0.3090682029724121,0.43365148528884906,0.5355272748354963,0.06705355343421222,0.5422326301789175,0,44,0.0
300,0.019962331280112267,0.019962331280112267,0.3133672773838043,0.4341937159687041,0.5362709989990522,0.06659646476091947,0.5429306454751441,0,44,0.0
305,0.01878545619547367,0.01878545619547367,0.317330539226532,0.43468733648818003,0.5369589399993934,0.06614029136108816,0.5435729691355022,0,44,0.0
310,0.017659682780504227,0.017659682780504227,0.32105299830436707,0.43515217626737535,0.5376339061940492,0.0656777385291827,0.5442016800469675,0,44,0.0
315,0.01658552698791027,0.01658552698791027,0.32449179887771606,0.4356066172241532,0.5383282477567013,0.06520161081697386,0.5448484088383987,0,44,0.0
320,0.015564434230327606,0.015564434230327606,0.3276417851448059,0.43609496006588416,0.5390728244463217,0.06472646123891744,0.5455454705702134,0,44,0.0
325,0.014601008966565132,0.014601008966565132,0.3305719494819641,0.43661269230623845,0.5398607324493667,0.06426367577466789,0.5462871000268336,0,44,0.0
330,0.013696733862161636,0.013696733862161636,0.33337685465812683,0.43717209975412524,0.5406858136677526,0.06380946718025858,0.5470667603857784,0,44,0.0
335,0.01285140123218298,0.01285140123218298,0.3361116349697113,0.4377465425667743,0.5415183347627323,0.06337720516596357,0.5478560552793286,0,44,0.0
340,0.012063158676028252,0.012063158676028252,0.33877232670783997,0.43833968907240717,0.542350646967199,0.06296031592445527,0.5486466785596446,0,44,0.0
345,0.011329779401421547,0.011329779401421547,0.341376394033432,0.4389371334103509,0.5431714215940091,0.06254652386259729,0.5494260739802689,0,44,0.0
350,0.010648486204445362,0.010648486204445362,0.3439253568649292,0.4395324560773989,0.543976336231288,0.06214694827199566,0.5501910310584877,0,44,0.0
355,0.01001671701669693,0.01001671701669693,0.3463943898677826,0.44011842735890744,0.5447677840551409,0.061778313694267416,0.5509456154245677,0,44,0.0
360,0.009431838057935238,0.009431838057935238,0.3487894535064697,0.4406927271126332,0.545551829161379,0.06143674917129665,0.5516955040785086,0,44,0.0
365,0.008890990167856216,0.008890990167856216,0.35109612345695496,0.44125969030997525,0.546326359986209,0.061118435527226005,0.5524382035389317,0,44,0.0
370,0.008391420356929302,0.008391420356929302,0.3533048927783966,0.44181500885296304,0.5470831746495207,0.060830172464726585,0.5531661918959934,0,44,0.0
375,0.007930413819849491,0.007930413819849491,0.3554198741912842,0.4423549093137701,0.5478168369265037,0.06057085534158168,0.5538739224606619,0,44,0.0
380,0.007505252491682768,0.007505252491682768,0.35744330286979675,0.44288200186658017,0.5485319417540225,0.060337569459348796,0.5545656986999574,0,44,0.0
385,0.007113286294043064,0.007113286294043064,0.3593674600124359,0.4433950880137584,0.5492282321332517,0.06013166787040045,0.5552413989202917,0,44,0.0
390,0.006751978304237127,0.006751978304237127,0.36119240522384644,0.443893510852301,0.5499037848313335,0.05995380196975444,0.5558991650283089,0,44,0.0
395,0.006418883800506592,0.006418883800506592,0.36291882395744324,0.44437889321737284,0.5505580831521492,0.05980502164783584,0.5565385853169328,0,44,0.0
400,0.006111577618867159,0.006111577618867159,0.36455386877059937,0.44485371885007985,0.5511986954286257,0.0596851404984484,0.5571672094784705,0,44,0.0
